t,firm1_price,firm1_price_rolling_average,firm2_price,firm2_price_rolling_average,firm1_profit,firm2_profit,firm1_delta,firm2_delta
0,1.67,1.67,1.77,1.77,0.34,0.28,-0.37,-2.57
1,1.63,1.65,1.93,1.85,0.29,0.39,-2.54,1.55
2,1.75,1.68,1.93,1.88,0.2,0.53,-5.87,6.87
3,1.71,1.69,1.41,1.76,0.04,0.37,-12.08,0.79
4,1.73,1.7,1.69,1.75,0.11,0.51,-9.32,6.35
5,1.63,1.69,1.47,1.7,0.08,0.38,-10.59,1.21
6,1.67,1.68,1.79,1.71,0.19,0.47,-6.05,4.71
7,1.51,1.66,1.89,1.73,0.3,0.23,-1.83,-4.54
8,1.89,1.69,1.83,1.75,0.27,0.26,-3.13,-3.38
9,1.47,1.66,1.67,1.74,0.3,0.13,-1.87,-8.62
10,1.47,1.65,1.67,1.73,0.24,0.17,-4.39,-7.02
11,1.69,1.65,1.53,1.71,0.17,0.29,-7.12,-2.3
12,1.51,1.64,1.77,1.72,0.36,0.1,0.28,-9.69
13,1.51,1.63,1.49,1.7,0.25,0.16,-3.81,-7.56
14,1.91,1.65,1.65,1.7,0.17,0.25,-7.01,-3.79
15,1.67,1.65,1.83,1.71,0.2,0.17,-5.64,-6.86
16,1.63,1.65,1.51,1.69,0.13,0.26,-8.5,-3.38
17,1.43,1.64,1.53,1.69,0.21,0.16,-5.46,-7.36
18,1.89,1.65,1.47,1.67,0.09,0.3,-10.1,-1.84
19,1.51,1.64,1.89,1.68,0.35,0.09,-0.14,-10.26
20,1.57,1.64,1.99,1.7,0.39,0.09,1.44,-10.15
21,1.47,1.63,1.53,1.69,0.31,0.11,-1.44,-9.48
22,1.57,1.63,1.71,1.69,0.32,0.17,-1.04,-6.83
23,1.41,1.62,1.93,1.7,0.33,0.05,-0.72,-11.65
24,1.55,1.62,1.51,1.69,0.33,0.12,-0.96,-8.86
25,1.99,1.63,1.63,1.69,0.24,0.25,-4.28,-3.83
26,1.45,1.62,1.87,1.7,0.37,0.05,0.77,-11.61
27,1.55,1.62,1.49,1.69,0.31,0.15,-1.4,-7.81
28,1.61,1.62,1.49,1.68,0.43,0.09,3.04,-10.01
29,1.77,1.63,1.97,1.69,0.58,0.08,9.01,-10.53
30,1.71,1.63,1.47,1.69,0.36,0.19,0.24,-6.39
31,1.89,1.64,1.97,1.7,0.58,0.14,8.88,-8.15
32,1.83,1.64,1.49,1.69,0.24,0.31,-4.12,-1.59
33,1.55,1.64,1.41,1.68,0.36,0.12,0.26,-8.84
34,1.95,1.65,1.83,1.68,0.41,0.31,2.33,-1.6
35,1.73,1.65,1.79,1.69,0.47,0.18,4.48,-6.67
36,1.67,1.65,1.49,1.68,0.29,0.24,-2.49,-4.37
37,1.41,1.64,1.57,1.68,0.29,0.13,-2.32,-8.36
38,1.55,1.64,1.85,1.68,0.34,0.23,-0.23,-4.83
39,1.87,1.65,1.99,1.69,0.34,0.32,-0.29,-1.09
40,1.89,1.65,1.89,1.7,0.39,0.34,1.35,-0.53
41,1.91,1.66,1.45,1.69,0.08,0.38,-10.48,1.23
42,1.85,1.66,1.51,1.69,0.07,0.45,-11.05,3.69
43,1.53,1.66,1.51,1.68,0.14,0.35,-8.22,0.03
44,1.49,1.66,1.83,1.69,0.2,0.43,-5.82,2.91
45,1.95,1.66,1.59,1.68,0.08,0.49,-10.52,5.56
46,1.67,1.66,1.77,1.68,0.15,0.49,-7.73,5.4
47,1.65,1.66,1.61,1.68,0.09,0.47,-10.05,4.76
48,1.81,1.67,1.41,1.68,0.02,0.38,-12.97,1.28
49,1.49,1.66,1.65,1.68,0.07,0.5,-10.9,5.71
50,1.57,1.66,1.77,1.68,0.11,0.52,-9.35,6.46
51,1.63,1.66,1.41,1.67,0.05,0.36,-11.73,0.2
52,1.51,1.66,1.97,1.68,0.22,0.4,-5.09,1.76
53,1.53,1.66,1.87,1.68,0.15,0.48,-7.83,5.11
54,1.65,1.65,1.67,1.68,0.09,0.5,-10.18,5.63
55,1.73,1.66,1.81,1.68,0.11,0.5,-9.26,5.71
