run,avg_price_firm_1,avg_price_firm_2,rolling_avg_firm_1,rolling_avg_firm_2
1,1.09,1.12,,
2,1.06,1.06,,
3,1.01,1.07,1.05,1.08
4,1.06,1.06,1.04,1.06
5,1.11,1.07,1.06,1.07
6,1.03,1.05,1.07,1.06
7,1.05,1.1,1.06,1.07
8,1.1,1.05,1.06,1.07
9,1.09,1.05,1.08,1.07
10,1.07,1.07,1.09,1.06
11,1.04,1.07,1.07,1.06
12,1.13,1.06,1.08,1.07
13,1.04,1.09,1.07,1.07
14,1.1,1.02,1.09,1.06
15,1.05,1.09,1.06,1.07
16,1.05,1.05,1.07,1.05
17,1.06,1.06,1.05,1.07
18,1.07,1.07,1.06,1.06
19,1.06,1.06,1.06,1.06
20,1.03,1.03,1.05,1.05
21,1.09,1.1,1.06,1.06
22,1.09,1.03,1.07,1.05
23,1.03,1.06,1.07,1.06
24,1.05,1.1,1.06,1.06
25,1.03,1.06,1.04,1.07
26,1.1,1.05,1.06,1.07
27,1.04,1.02,1.06,1.04
28,1.1,1.06,1.08,1.04
29,1.07,1.09,1.07,1.06
30,1.07,1.07,1.08,1.07
31,1.07,1.06,1.07,1.07
32,1.04,1.05,1.06,1.06
33,1.06,1.06,1.06,1.06
34,1.05,1.05,1.05,1.05
35,1.05,1.06,1.05,1.06
36,1.09,1.04,1.06,1.05
37,1.07,1.09,1.07,1.06
38,1.06,1.09,1.07,1.07
39,1.09,1.01,1.07,1.06
40,1.04,1.07,1.06,1.06
41,1.05,1.06,1.06,1.05
42,1.07,1.04,1.05,1.06
43,1.07,1.04,1.06,1.05
44,1.05,1.1,1.06,1.06
45,1.05,1.04,1.06,1.06
46,1.05,1.13,1.05,1.09
47,1.05,1.06,1.05,1.08
48,1.1,1.09,1.07,1.09
49,1.06,1.06,1.07,1.07
50,1.04,1.1,1.07,1.08
