run,avg_price_firm_1,avg_price_firm_2,rolling_avg_firm_1,rolling_avg_firm_2
1,1.6,1.44,,
2,1.88,1.9,,
3,1.96,1.45,1.81,1.6
4,1.95,1.96,1.93,1.77
5,1.87,1.96,1.93,1.79
6,1.44,1.45,1.75,1.79
7,1.44,1.44,1.58,1.62
8,1.94,1.94,1.61,1.61
9,1.96,1.96,1.78,1.78
10,1.45,1.96,1.78,1.95
11,1.89,1.95,1.77,1.96
12,1.95,1.91,1.76,1.94
13,1.82,1.88,1.89,1.91
14,1.96,1.44,1.91,1.74
15,1.96,1.95,1.91,1.76
16,1.9,1.44,1.94,1.61
17,1.96,1.44,1.94,1.61
18,1.95,1.91,1.94,1.6
19,1.45,1.92,1.79,1.76
20,1.88,1.88,1.76,1.9
21,1.45,1.45,1.59,1.75
22,1.45,1.44,1.59,1.59
23,1.44,1.45,1.45,1.45
24,1.95,1.9,1.61,1.6
25,1.94,1.95,1.78,1.77
26,1.7,1.95,1.86,1.93
27,1.95,1.96,1.86,1.95
28,1.95,1.44,1.87,1.78
29,1.93,1.96,1.94,1.79
30,1.95,1.95,1.94,1.78
31,1.85,1.87,1.91,1.93
32,1.44,1.95,1.75,1.92
33,1.97,1.44,1.75,1.75
34,1.95,1.95,1.79,1.78
35,1.95,1.43,1.96,1.61
36,1.45,1.96,1.78,1.78
37,1.45,1.95,1.62,1.78
38,1.45,1.43,1.45,1.78
39,1.44,1.44,1.45,1.61
40,1.96,1.96,1.62,1.61
41,1.88,1.95,1.76,1.78
42,1.95,1.82,1.93,1.91
43,1.87,1.92,1.9,1.9
44,1.94,1.96,1.92,1.9
45,1.95,1.63,1.92,1.84
46,1.9,1.95,1.93,1.85
47,1.95,1.44,1.93,1.67
48,1.91,1.95,1.92,1.78
49,1.93,1.88,1.93,1.76
50,1.44,1.94,1.76,1.92
