run,avg_price_firm_1,avg_price_firm_2,rolling_avg_firm_1,rolling_avg_firm_2
1,1.45,1.95,,
2,1.95,1.94,,
3,1.95,1.95,1.78,1.95
4,1.95,1.45,1.95,1.78
5,1.44,1.45,1.78,1.62
6,1.95,1.45,1.78,1.45
7,1.95,1.94,1.78,1.61
8,1.45,1.96,1.78,1.78
9,1.94,1.67,1.78,1.86
10,1.95,1.95,1.78,1.86
11,1.93,1.96,1.94,1.86
12,1.95,1.96,1.94,1.96
13,1.94,1.95,1.94,1.96
14,1.95,1.44,1.95,1.78
15,1.94,1.87,1.94,1.75
16,1.95,1.94,1.95,1.75
17,1.93,1.96,1.94,1.92
18,1.45,1.44,1.78,1.78
19,1.44,1.85,1.61,1.75
20,1.8,1.44,1.56,1.58
21,1.95,1.44,1.73,1.58
22,1.87,1.93,1.87,1.6
23,1.45,1.95,1.76,1.77
24,1.44,1.96,1.59,1.95
25,1.75,1.95,1.55,1.95
26,1.45,1.95,1.55,1.95
27,1.95,1.44,1.72,1.78
28,1.45,1.95,1.62,1.78
29,1.44,1.93,1.61,1.77
30,1.95,1.45,1.61,1.78
31,1.96,1.44,1.78,1.61
32,1.47,1.45,1.79,1.45
33,1.44,1.94,1.62,1.61
34,1.45,1.45,1.45,1.61
35,1.95,1.44,1.61,1.61
36,1.96,1.94,1.79,1.61
37,1.87,1.95,1.93,1.78
38,1.92,1.95,1.92,1.95
39,1.95,1.87,1.91,1.92
40,1.94,1.95,1.94,1.92
41,1.44,1.52,1.78,1.78
42,1.76,1.95,1.71,1.81
43,1.44,1.45,1.55,1.64
44,1.95,1.95,1.72,1.78
45,1.96,1.44,1.78,1.61
46,1.95,1.96,1.95,1.78
47,1.44,1.95,1.78,1.78
48,1.45,1.44,1.61,1.78
49,1.94,1.43,1.61,1.61
50,1.45,1.95,1.61,1.61
