run,avg_price_firm_1,avg_price_firm_2,rolling_avg_firm_1,rolling_avg_firm_2
1,0.43,0.43,,
2,0.47,0.43,,
3,0.5,0.51,0.47,0.46
4,0.5,0.48,0.49,0.47
5,0.5,0.42,0.5,0.47
6,0.49,0.49,0.5,0.46
7,0.44,0.5,0.48,0.47
8,0.42,0.5,0.45,0.5
9,0.43,0.42,0.43,0.47
10,0.44,0.42,0.43,0.45
11,0.45,0.49,0.44,0.44
12,0.5,0.5,0.46,0.47
13,0.42,0.5,0.46,0.5
14,0.48,0.47,0.47,0.49
15,0.51,0.43,0.47,0.47
16,0.44,0.5,0.48,0.47
17,0.43,0.5,0.46,0.48
18,0.5,0.46,0.46,0.49
19,0.49,0.5,0.47,0.49
20,0.45,0.43,0.48,0.46
21,0.42,0.43,0.45,0.45
22,0.46,0.49,0.44,0.45
23,0.5,0.5,0.46,0.47
24,0.48,0.5,0.48,0.5
25,0.46,0.45,0.48,0.48
26,0.44,0.43,0.46,0.46
27,0.45,0.43,0.45,0.44
28,0.46,0.42,0.45,0.43
29,0.44,0.42,0.45,0.42
30,0.49,0.43,0.46,0.42
31,0.43,0.42,0.45,0.42
32,0.5,0.43,0.47,0.43
33,0.45,0.42,0.46,0.42
34,0.46,0.5,0.47,0.45
35,0.5,0.43,0.47,0.45
36,0.47,0.5,0.48,0.48
37,0.45,0.5,0.47,0.48
38,0.48,0.46,0.47,0.49
39,0.44,0.51,0.46,0.49
40,0.46,0.5,0.46,0.49
41,0.5,0.42,0.47,0.48
42,0.5,0.43,0.49,0.45
43,0.44,0.42,0.48,0.42
44,0.5,0.51,0.48,0.45
45,0.44,0.51,0.46,0.48
46,0.5,0.5,0.48,0.51
47,0.47,0.43,0.47,0.48
48,0.42,0.51,0.46,0.48
49,0.43,0.42,0.44,0.45
50,0.5,0.42,0.45,0.45
