run,avg_price_firm_1,avg_price_firm_2,rolling_avg_firm_1,rolling_avg_firm_2
1,1.69,1.95,,
2,1.68,1.45,,
3,1.67,1.91,1.68,1.77
4,1.75,1.95,1.7,1.77
5,1.68,1.95,1.7,1.94
6,1.7,1.93,1.71,1.94
7,1.68,1.79,1.69,1.89
8,1.71,1.91,1.7,1.88
9,1.69,1.85,1.69,1.85
10,1.66,1.95,1.69,1.9
11,1.69,1.44,1.68,1.75
12,1.68,1.96,1.68,1.78
13,1.71,1.95,1.69,1.78
14,1.67,1.95,1.69,1.95
15,1.67,1.95,1.68,1.95
16,1.69,1.93,1.68,1.94
17,1.65,1.45,1.67,1.78
18,1.69,1.89,1.68,1.76
19,1.69,1.94,1.68,1.76
20,1.67,1.65,1.68,1.83
21,1.71,1.87,1.69,1.82
22,1.64,1.44,1.67,1.65
23,1.66,1.45,1.67,1.59
24,1.72,1.95,1.67,1.61
25,1.67,1.94,1.68,1.78
26,1.65,1.44,1.68,1.78
27,1.72,1.95,1.68,1.78
28,1.7,1.87,1.69,1.75
29,1.64,1.44,1.69,1.75
30,1.67,1.93,1.67,1.75
31,1.69,1.93,1.67,1.77
32,1.64,1.44,1.67,1.77
33,1.66,1.96,1.66,1.78
34,1.68,1.82,1.66,1.74
35,1.66,1.8,1.67,1.86
36,1.72,1.91,1.69,1.84
37,1.66,1.97,1.68,1.89
38,1.69,1.44,1.69,1.77
39,1.69,1.92,1.68,1.78
40,1.67,1.92,1.68,1.76
41,1.66,1.43,1.67,1.76
42,1.66,1.44,1.66,1.6
43,1.68,1.45,1.67,1.44
44,1.66,1.44,1.67,1.44
45,1.65,1.94,1.66,1.61
46,1.65,1.45,1.65,1.61
47,1.69,1.45,1.66,1.61
48,1.73,1.93,1.69,1.61
49,1.7,1.96,1.71,1.78
50,1.7,1.96,1.71,1.95
