run,avg_price_firm_1,avg_price_firm_2,rolling_avg_firm_1,rolling_avg_firm_2
1,1.15,1.01,,
2,1.13,1.15,,
3,1.15,1.24,1.14,1.13
4,1.13,1.26,1.14,1.22
5,1.12,1.26,1.13,1.25
6,1.13,1.26,1.13,1.26
7,1.1,1.02,1.12,1.18
8,1.12,1.27,1.12,1.18
9,1.14,1.21,1.12,1.17
10,1.15,1.26,1.14,1.25
11,1.11,1.27,1.13,1.25
12,1.11,0.99,1.12,1.17
13,1.14,1.26,1.12,1.17
14,1.12,1.26,1.12,1.17
15,1.15,1.23,1.14,1.25
16,1.13,1.22,1.13,1.24
17,1.16,1.26,1.15,1.24
18,1.12,1.27,1.14,1.25
19,1.1,0.98,1.13,1.17
20,1.12,1.03,1.11,1.09
21,1.14,0.98,1.12,1.0
22,1.13,1.27,1.13,1.09
23,1.12,1.27,1.13,1.17
24,1.11,1.26,1.12,1.27
25,1.11,0.98,1.11,1.17
26,1.14,1.27,1.12,1.17
27,1.12,0.98,1.12,1.08
28,1.16,1.26,1.14,1.17
29,1.1,1.24,1.13,1.16
30,1.11,1.23,1.12,1.24
31,1.15,1.25,1.12,1.24
32,1.11,1.27,1.12,1.25
33,1.11,1.27,1.12,1.26
34,1.15,1.26,1.12,1.27
35,1.11,1.01,1.12,1.18
36,1.12,0.98,1.13,1.08
37,1.12,0.98,1.12,0.99
38,1.11,0.99,1.12,0.98
39,1.14,1.24,1.12,1.07
40,1.13,0.98,1.13,1.07
41,1.12,1.26,1.13,1.16
42,1.12,1.26,1.12,1.17
43,1.11,1.27,1.12,1.26
44,1.12,0.99,1.12,1.17
45,1.11,1.26,1.11,1.17
46,1.13,1.21,1.12,1.15
47,1.11,1.26,1.12,1.24
48,1.09,1.26,1.11,1.24
49,1.1,1.18,1.1,1.23
50,1.1,0.98,1.1,1.14
