run,avg_price_firm_1,avg_price_firm_2,rolling_avg_firm_1,rolling_avg_firm_2
1,0.47,0.5,,
2,0.46,0.49,,
3,0.47,0.49,0.47,0.49
4,0.46,0.42,0.46,0.47
5,0.46,0.42,0.46,0.44
6,0.46,0.42,0.46,0.42
7,0.46,0.42,0.46,0.42
8,0.46,0.43,0.46,0.42
9,0.46,0.42,0.46,0.42
10,0.46,0.5,0.46,0.45
11,0.46,0.51,0.46,0.48
12,0.47,0.5,0.46,0.5
13,0.46,0.43,0.46,0.48
14,0.47,0.48,0.47,0.47
15,0.46,0.5,0.46,0.47
16,0.46,0.42,0.46,0.47
17,0.47,0.42,0.46,0.45
18,0.46,0.42,0.46,0.42
19,0.46,0.43,0.46,0.42
20,0.47,0.49,0.46,0.45
21,0.46,0.51,0.46,0.48
22,0.47,0.49,0.47,0.5
23,0.47,0.42,0.47,0.47
24,0.47,0.43,0.47,0.45
25,0.47,0.43,0.47,0.43
26,0.47,0.5,0.47,0.45
27,0.47,0.5,0.47,0.48
28,0.47,0.42,0.47,0.47
29,0.47,0.5,0.47,0.47
30,0.46,0.48,0.47,0.47
31,0.47,0.5,0.47,0.49
32,0.46,0.5,0.46,0.49
33,0.47,0.5,0.47,0.5
34,0.47,0.5,0.47,0.5
35,0.47,0.42,0.47,0.47
36,0.46,0.42,0.47,0.45
37,0.46,0.5,0.46,0.45
38,0.46,0.42,0.46,0.45
39,0.47,0.51,0.46,0.48
40,0.46,0.43,0.46,0.45
41,0.47,0.44,0.47,0.46
42,0.46,0.5,0.46,0.46
43,0.46,0.5,0.46,0.48
44,0.47,0.43,0.46,0.48
45,0.46,0.42,0.46,0.45
46,0.46,0.44,0.46,0.43
47,0.47,0.42,0.46,0.43
48,0.46,0.43,0.46,0.43
49,0.45,0.5,0.46,0.45
50,0.46,0.42,0.46,0.45
