run,avg_price_firm_1,avg_price_firm_2,rolling_avg_firm_1,rolling_avg_firm_2
1,1.12,1.13,,
2,1.14,1.12,,
3,1.11,1.13,1.12,1.13
4,1.12,1.12,1.12,1.12
5,1.12,1.12,1.12,1.12
6,1.13,1.13,1.12,1.12
7,1.13,1.14,1.13,1.13
8,1.13,1.12,1.13,1.13
9,1.12,1.13,1.13,1.13
10,1.11,1.12,1.12,1.12
11,1.12,1.12,1.12,1.12
12,1.13,1.13,1.12,1.12
13,1.11,1.13,1.12,1.13
14,1.12,1.13,1.12,1.13
15,1.12,1.12,1.12,1.13
16,1.12,1.11,1.12,1.12
17,1.12,1.13,1.12,1.12
18,1.12,1.13,1.12,1.12
19,1.13,1.13,1.12,1.13
20,1.12,1.12,1.12,1.13
21,1.13,1.12,1.13,1.12
22,1.12,1.12,1.12,1.12
23,1.13,1.13,1.13,1.12
24,1.13,1.13,1.13,1.13
25,1.13,1.12,1.13,1.13
26,1.11,1.12,1.12,1.12
27,1.11,1.13,1.12,1.12
28,1.13,1.14,1.12,1.13
29,1.13,1.12,1.12,1.13
30,1.12,1.12,1.13,1.13
31,1.13,1.13,1.13,1.12
32,1.12,1.11,1.12,1.12
33,1.11,1.12,1.12,1.12
34,1.12,1.13,1.12,1.12
35,1.11,1.13,1.11,1.13
36,1.12,1.13,1.12,1.13
37,1.12,1.12,1.12,1.13
38,1.13,1.13,1.12,1.13
39,1.12,1.12,1.12,1.12
40,1.13,1.13,1.13,1.13
41,1.13,1.13,1.13,1.13
42,1.13,1.14,1.13,1.13
43,1.14,1.12,1.13,1.13
44,1.13,1.12,1.13,1.13
45,1.11,1.12,1.13,1.12
46,1.12,1.13,1.12,1.12
47,1.13,1.13,1.12,1.13
48,1.12,1.13,1.12,1.13
49,1.13,1.13,1.13,1.13
50,1.12,1.12,1.12,1.13
