run,avg_price_firm_1,avg_price_firm_2,rolling_avg_firm_1,rolling_avg_firm_2
1,1.7,1.82,,
2,1.69,1.92,,
3,1.7,1.96,1.7,1.9
4,1.68,1.91,1.69,1.93
5,1.67,1.44,1.68,1.77
6,1.68,1.89,1.68,1.75
7,1.69,1.92,1.68,1.75
8,1.68,1.78,1.68,1.86
9,1.69,1.93,1.69,1.88
10,1.69,1.96,1.69,1.89
11,1.67,1.91,1.68,1.93
12,1.68,1.44,1.68,1.77
13,1.69,1.44,1.68,1.6
14,1.69,1.95,1.69,1.61
15,1.69,1.45,1.69,1.61
16,1.69,1.95,1.69,1.78
17,1.7,1.89,1.69,1.76
18,1.68,1.43,1.69,1.76
19,1.68,1.45,1.69,1.59
20,1.69,1.45,1.68,1.44
21,1.67,1.93,1.68,1.61
22,1.68,1.44,1.68,1.61
23,1.7,1.88,1.68,1.75
24,1.68,1.44,1.69,1.59
25,1.69,1.91,1.69,1.74
26,1.68,1.45,1.68,1.6
27,1.69,1.94,1.69,1.77
28,1.68,1.97,1.68,1.79
29,1.69,1.45,1.69,1.79
30,1.69,1.82,1.69,1.75
31,1.69,1.44,1.69,1.57
32,1.68,1.95,1.69,1.74
33,1.69,1.96,1.69,1.78
34,1.69,1.96,1.69,1.96
35,1.68,1.92,1.69,1.95
36,1.69,1.44,1.69,1.77
37,1.68,1.44,1.68,1.6
38,1.69,1.86,1.69,1.58
39,1.69,1.95,1.69,1.75
40,1.68,1.95,1.69,1.92
41,1.69,1.96,1.69,1.95
42,1.69,1.45,1.69,1.79
43,1.68,1.45,1.69,1.62
44,1.69,1.88,1.69,1.59
45,1.68,1.96,1.68,1.76
46,1.7,1.94,1.69,1.93
47,1.69,1.95,1.69,1.95
48,1.69,1.9,1.69,1.93
49,1.69,1.96,1.69,1.94
50,1.69,1.96,1.69,1.94
