run,avg_price_firm_1,avg_price_firm_2,rolling_avg_firm_1,rolling_avg_firm_2
1,1.12,0.96,,
2,1.14,1.27,,
3,1.14,1.29,1.13,1.17
4,1.14,0.96,1.14,1.17
5,1.14,1.29,1.14,1.18
6,1.14,1.29,1.14,1.18
7,1.09,0.96,1.12,1.18
8,1.14,1.29,1.12,1.18
9,1.14,1.29,1.12,1.18
10,1.07,0.97,1.12,1.18
11,1.1,0.96,1.1,1.07
12,1.12,0.96,1.1,0.96
13,1.13,0.96,1.12,0.96
14,1.14,1.29,1.13,1.07
15,1.14,1.29,1.14,1.18
16,1.14,1.29,1.14,1.29
17,1.14,1.29,1.14,1.29
18,1.14,1.29,1.14,1.29
19,1.11,0.97,1.13,1.18
20,1.14,1.24,1.13,1.17
21,1.1,0.96,1.12,1.06
22,1.13,1.03,1.12,1.08
23,1.1,0.96,1.11,0.98
24,1.14,1.29,1.12,1.09
25,1.12,0.96,1.12,1.07
26,1.14,1.29,1.13,1.18
27,1.13,0.96,1.13,1.07
28,1.14,1.29,1.14,1.18
29,1.13,0.97,1.13,1.07
30,1.14,1.29,1.14,1.18
31,1.14,1.29,1.14,1.18
32,1.11,0.97,1.13,1.18
33,1.14,1.29,1.13,1.18
34,1.14,0.98,1.13,1.08
35,1.11,0.96,1.13,1.08
36,1.12,0.96,1.12,0.97
37,1.11,0.97,1.11,0.96
38,1.13,0.97,1.12,0.97
39,1.12,1.05,1.12,1.0
40,1.14,1.29,1.13,1.1
41,1.14,1.29,1.13,1.21
42,1.11,0.97,1.13,1.18
43,1.09,0.96,1.11,1.07
44,1.14,1.29,1.11,1.07
45,1.14,0.96,1.12,1.07
46,1.14,1.29,1.14,1.18
47,1.09,1.01,1.12,1.09
48,1.14,1.29,1.12,1.2
49,1.15,0.96,1.13,1.09
50,1.14,1.29,1.14,1.18
