t,firm1_price,firm1_price_rolling_average,firm2_price,firm2_price_rolling_average,firm1_profit,firm2_profit,firm1_delta,firm2_delta
0,1.69,1.69,1.75,1.75,0.33,0.28,0.96,0.53
1,1.61,1.65,1.79,1.77,0.36,0.23,1.19,0.02
2,1.61,1.63,1.81,1.78,0.37,0.22,1.26,-0.04
3,1.63,1.63,1.75,1.77,0.34,0.25,1.03,0.24
4,1.75,1.66,1.73,1.77,0.31,0.32,0.72,0.87
5,1.79,1.68,1.67,1.75,0.26,0.36,0.31,1.16
6,1.81,1.7,1.67,1.74,0.25,0.36,0.24,1.24
7,1.83,1.71,1.61,1.72,0.21,0.38,-0.11,1.33
8,1.75,1.72,1.57,1.7,0.22,0.34,-0.04,1.04
9,1.77,1.72,1.69,1.7,0.28,0.34,0.47,1.04
10,1.71,1.72,1.69,1.7,0.3,0.31,0.64,0.77
11,1.81,1.73,1.65,1.7,0.24,0.37,0.15,1.26
12,1.79,1.73,1.73,1.7,0.29,0.34,0.6,1.05
13,1.77,1.74,1.67,1.7,0.27,0.35,0.37,1.07
14,1.73,1.74,1.67,1.7,0.28,0.33,0.49,0.9
15,1.79,1.74,1.69,1.7,0.27,0.35,0.41,1.13
16,1.75,1.74,1.67,1.69,0.27,0.34,0.43,0.99
17,1.75,1.74,1.59,1.69,0.23,0.34,0.05,1.04
18,1.73,1.74,1.67,1.69,0.28,0.33,0.49,0.9
19,1.73,1.74,1.61,1.68,0.25,0.33,0.2,0.96
20,1.67,1.74,1.71,1.68,0.32,0.28,0.81,0.54
21,1.71,1.73,1.75,1.69,0.33,0.29,0.92,0.63
22,1.73,1.73,1.87,1.7,0.38,0.26,1.39,0.32
23,1.77,1.74,1.87,1.7,0.37,0.28,1.31,0.51
24,1.73,1.74,1.85,1.71,0.37,0.27,1.31,0.39
25,1.81,1.74,1.79,1.71,0.32,0.34,0.83,0.98
26,1.81,1.74,1.89,1.72,0.37,0.29,1.28,0.62
27,1.81,1.74,1.83,1.72,0.34,0.32,1.01,0.85
28,1.77,1.74,1.81,1.73,0.34,0.31,1.04,0.73
29,1.75,1.74,1.77,1.73,0.33,0.31,0.91,0.76
30,1.83,1.75,1.71,1.73,0.27,0.37,0.37,1.27
31,1.75,1.75,1.81,1.73,0.35,0.3,1.1,0.63
32,1.71,1.75,1.85,1.73,0.38,0.26,1.35,0.29
33,1.65,1.74,1.77,1.73,0.35,0.25,1.1,0.28
34,1.73,1.74,1.77,1.73,0.33,0.3,0.96,0.66
35,1.73,1.74,1.71,1.73,0.3,0.32,0.68,0.82
36,1.79,1.74,1.71,1.73,0.28,0.35,0.5,1.1
37,1.73,1.74,1.73,1.73,0.31,0.31,0.78,0.78
38,1.69,1.74,1.83,1.74,0.37,0.25,1.3,0.27
39,1.69,1.74,1.77,1.74,0.34,0.28,1.04,0.47
40,1.55,1.74,1.81,1.74,0.36,0.19,1.21,-0.31
41,1.61,1.73,1.79,1.74,0.36,0.23,1.19,0.02
42,1.67,1.73,1.73,1.74,0.33,0.28,0.9,0.49
43,1.77,1.73,1.69,1.74,0.28,0.34,0.47,1.04
44,1.67,1.73,1.71,1.74,0.32,0.28,0.81,0.54
45,1.65,1.73,1.65,1.74,0.29,0.29,0.57,0.57
46,1.57,1.73,1.55,1.73,0.25,0.26,0.24,0.34
47,1.49,1.72,1.57,1.73,0.26,0.22,0.35,-0.01
48,1.49,1.72,1.57,1.72,0.26,0.22,0.35,-0.01
49,1.45,1.71,1.59,1.72,0.27,0.2,0.38,-0.21
50,1.57,1.71,1.61,1.72,0.28,0.25,0.5,0.28
51,1.71,1.71,1.55,1.72,0.22,0.32,-0.03,0.89
52,1.75,1.71,1.61,1.71,0.24,0.34,0.14,1.04
53,1.71,1.71,1.71,1.71,0.31,0.31,0.73,0.73
54,1.65,1.71,1.77,1.72,0.35,0.25,1.1,0.28
55,1.75,1.71,1.75,1.72,0.32,0.32,0.82,0.82
56,1.67,1.71,1.65,1.71,0.28,0.3,0.54,0.67
57,1.73,1.71,1.67,1.71,0.28,0.33,0.49,0.9
58,1.63,1.71,1.63,1.71,0.28,0.28,0.52,0.52
59,1.63,1.71,1.57,1.71,0.25,0.29,0.25,0.58
60,1.61,1.7,1.49,1.71,0.21,0.28,-0.07,0.49
61,1.67,1.7,1.41,1.7,0.16,0.28,-0.53,0.51
62,1.77,1.7,1.41,1.7,0.14,0.31,-0.77,0.72
63,1.83,1.71,1.43,1.69,0.13,0.33,-0.84,0.91
64,1.83,1.71,1.41,1.69,0.12,0.32,-0.91,0.83
65,1.75,1.71,1.49,1.69,0.18,0.33,-0.4,0.93
66,1.77,1.71,1.43,1.68,0.14,0.31,-0.69,0.8
67,1.73,1.71,1.51,1.68,0.19,0.33,-0.26,0.91
68,1.81,1.71,1.59,1.68,0.21,0.37,-0.14,1.26
69,1.75,1.71,1.61,1.68,0.24,0.34,0.14,1.04
70,1.71,1.71,1.61,1.68,0.25,0.32,0.26,0.88
71,1.71,1.71,1.57,1.67,0.23,0.33,0.07,0.89
72,1.81,1.71,1.65,1.67,0.24,0.37,0.15,1.26
73,1.79,1.71,1.67,1.67,0.26,0.36,0.31,1.16
74,1.75,1.71,1.63,1.67,0.25,0.34,0.24,1.03
75,1.85,1.72,1.61,1.67,0.2,0.38,-0.18,1.4
76,1.85,1.72,1.67,1.67,0.23,0.38,0.1,1.39
77,1.85,1.72,1.71,1.67,0.26,0.38,0.29,1.35
78,1.75,1.72,1.77,1.67,0.33,0.31,0.91,0.76
79,1.71,1.72,1.77,1.67,0.34,0.29,1.01,0.57
80,1.81,1.72,1.69,1.68,0.26,0.36,0.34,1.21
81,1.69,1.72,1.73,1.68,0.32,0.29,0.87,0.59
82,1.65,1.72,1.75,1.68,0.34,0.26,1.01,0.34
83,1.71,1.72,1.67,1.68,0.28,0.32,0.54,0.81
84,1.63,1.72,1.77,1.68,0.35,0.24,1.11,0.18
85,1.55,1.72,1.69,1.68,0.32,0.23,0.81,0.02
86,1.47,1.71,1.63,1.68,0.28,0.2,0.53,-0.2
87,1.49,1.71,1.69,1.68,0.31,0.19,0.75,-0.25
88,1.57,1.71,1.61,1.68,0.28,0.25,0.5,0.28
89,1.63,1.71,1.63,1.68,0.28,0.28,0.52,0.52
90,1.63,1.71,1.69,1.68,0.31,0.27,0.78,0.4
91,1.65,1.71,1.71,1.68,0.32,0.27,0.84,0.45
92,1.59,1.71,1.65,1.68,0.3,0.26,0.65,0.3
93,1.53,1.7,1.59,1.68,0.27,0.24,0.43,0.13
94,1.49,1.7,1.65,1.68,0.29,0.21,0.62,-0.15
95,1.49,1.7,1.49,1.67,0.23,0.23,0.05,0.05
96,1.53,1.7,1.51,1.67,0.24,0.25,0.11,0.2
97,1.61,1.7,1.47,1.67,0.2,0.28,-0.16,0.47
98,1.65,1.7,1.49,1.67,0.21,0.29,-0.15,0.62
99,1.67,1.7,1.41,1.66,0.16,0.28,-0.53,0.51
100,1.71,1.7,1.41,1.66,0.15,0.29,-0.63,0.6
101,1.61,1.7,1.45,1.66,0.19,0.27,-0.25,0.44
102,1.49,1.69,1.41,1.66,0.19,0.22,-0.26,0.0
103,1.49,1.69,1.41,1.66,0.19,0.22,-0.26,0.0
104,1.53,1.69,1.41,1.65,0.19,0.24,-0.29,0.13
105,1.47,1.69,1.49,1.65,0.23,0.22,0.05,-0.03
106,1.45,1.69,1.49,1.65,0.23,0.21,0.04,-0.1
107,1.47,1.68,1.49,1.65,0.23,0.22,0.05,-0.03
108,1.59,1.68,1.49,1.65,0.22,0.27,-0.04,0.42
109,1.71,1.68,1.45,1.64,0.17,0.31,-0.47,0.72
110,1.71,1.68,1.47,1.64,0.18,0.31,-0.38,0.77
111,1.73,1.68,1.53,1.64,0.2,0.33,-0.17,0.94
112,1.69,1.68,1.63,1.64,0.27,0.31,0.4,0.78
113,1.73,1.68,1.51,1.64,0.19,0.33,-0.26,0.91
114,1.65,1.68,1.55,1.64,0.24,0.3,0.12,0.66
115,1.53,1.68,1.47,1.64,0.22,0.24,-0.05,0.19
116,1.63,1.68,1.53,1.64,0.23,0.29,0.07,0.58
117,1.61,1.68,1.53,1.64,0.23,0.28,0.1,0.51
118,1.63,1.68,1.49,1.64,0.21,0.29,-0.11,0.56
119,1.65,1.68,1.61,1.64,0.27,0.3,0.39,0.63
120,1.53,1.68,1.55,1.63,0.25,0.24,0.27,0.18
121,1.47,1.68,1.61,1.63,0.28,0.2,0.47,-0.16
122,1.41,1.68,1.59,1.63,0.26,0.18,0.3,-0.38
123,1.41,1.67,1.47,1.63,0.22,0.19,-0.06,-0.25
124,1.41,1.67,1.47,1.63,0.22,0.19,-0.06,-0.25
125,1.41,1.67,1.45,1.63,0.21,0.2,-0.13,-0.24
126,1.41,1.67,1.43,1.63,0.2,0.19,-0.19,-0.25
127,1.41,1.66,1.51,1.63,0.23,0.19,0.06,-0.27
128,1.41,1.66,1.61,1.63,0.26,0.18,0.35,-0.41
129,1.41,1.66,1.57,1.63,0.25,0.18,0.24,-0.34
130,1.41,1.66,1.63,1.63,0.27,0.17,0.41,-0.45
131,1.41,1.66,1.59,1.63,0.26,0.18,0.3,-0.38
132,1.41,1.65,1.55,1.63,0.24,0.19,0.19,-0.31
133,1.43,1.65,1.59,1.63,0.26,0.19,0.34,-0.29
134,1.41,1.65,1.53,1.62,0.24,0.19,0.13,-0.29
135,1.41,1.65,1.57,1.62,0.25,0.18,0.24,-0.34
136,1.41,1.65,1.51,1.62,0.23,0.19,0.06,-0.27
137,1.41,1.65,1.51,1.62,0.23,0.19,0.06,-0.27
138,1.41,1.64,1.47,1.62,0.22,0.19,-0.06,-0.25
139,1.41,1.64,1.53,1.62,0.24,0.19,0.13,-0.29
140,1.41,1.64,1.55,1.62,0.24,0.19,0.19,-0.31
141,1.51,1.64,1.57,1.62,0.26,0.23,0.35,0.07
142,1.67,1.64,1.55,1.62,0.23,0.31,0.07,0.74
143,1.71,1.64,1.53,1.62,0.21,0.32,-0.12,0.87
144,1.71,1.64,1.57,1.62,0.23,0.33,0.07,0.89
145,1.65,1.64,1.55,1.62,0.24,0.3,0.12,0.66
146,1.63,1.64,1.55,1.62,0.24,0.29,0.16,0.59
147,1.53,1.64,1.53,1.62,0.24,0.24,0.19,0.19
148,1.51,1.64,1.49,1.62,0.23,0.24,0.04,0.12
149,1.43,1.64,1.41,1.61,0.19,0.2,-0.25,-0.19
150,1.41,1.64,1.53,1.61,0.24,0.19,0.13,-0.29
151,1.51,1.64,1.43,1.61,0.2,0.23,-0.19,0.09
152,1.45,1.63,1.41,1.61,0.2,0.21,-0.24,-0.13
153,1.41,1.63,1.41,1.61,0.19,0.19,-0.26,-0.26
154,1.45,1.63,1.45,1.61,0.21,0.21,-0.1,-0.1
155,1.41,1.63,1.45,1.61,0.21,0.2,-0.13,-0.24
156,1.41,1.63,1.53,1.61,0.24,0.19,0.13,-0.29
157,1.45,1.63,1.47,1.61,0.22,0.21,-0.03,-0.1
158,1.41,1.63,1.55,1.61,0.24,0.19,0.19,-0.31
159,1.41,1.62,1.53,1.61,0.24,0.19,0.13,-0.29
160,1.41,1.62,1.53,1.61,0.24,0.19,0.13,-0.29
161,1.47,1.62,1.59,1.6,0.27,0.21,0.4,-0.13
162,1.41,1.62,1.49,1.6,0.22,0.19,0.0,-0.26
163,1.45,1.62,1.51,1.6,0.24,0.21,0.11,-0.11
164,1.47,1.62,1.47,1.6,0.22,0.22,-0.03,-0.03
165,1.47,1.62,1.43,1.6,0.2,0.22,-0.17,-0.04
166,1.55,1.62,1.41,1.6,0.19,0.24,-0.31,0.19
167,1.43,1.62,1.41,1.6,0.19,0.2,-0.25,-0.19
168,1.41,1.62,1.41,1.6,0.19,0.19,-0.26,-0.26
169,1.41,1.61,1.41,1.6,0.19,0.19,-0.26,-0.26
170,1.43,1.61,1.43,1.6,0.2,0.2,-0.18,-0.18
171,1.41,1.61,1.41,1.59,0.19,0.19,-0.26,-0.26
172,1.41,1.61,1.41,1.59,0.19,0.19,-0.26,-0.26
173,1.45,1.61,1.41,1.59,0.2,0.21,-0.24,-0.13
174,1.47,1.61,1.47,1.59,0.22,0.22,-0.03,-0.03
175,1.49,1.61,1.49,1.59,0.23,0.23,0.05,0.05
176,1.45,1.61,1.53,1.59,0.24,0.21,0.18,-0.13
177,1.47,1.61,1.61,1.59,0.28,0.2,0.47,-0.16
178,1.51,1.61,1.65,1.59,0.3,0.22,0.65,-0.07
179,1.45,1.61,1.65,1.59,0.29,0.19,0.56,-0.33
180,1.45,1.6,1.69,1.59,0.3,0.18,0.67,-0.42
181,1.43,1.6,1.57,1.59,0.26,0.19,0.28,-0.26
182,1.41,1.6,1.61,1.59,0.26,0.18,0.35,-0.41
183,1.41,1.6,1.57,1.59,0.25,0.18,0.24,-0.34
184,1.41,1.6,1.59,1.59,0.26,0.18,0.3,-0.38
185,1.41,1.6,1.51,1.59,0.23,0.19,0.06,-0.27
186,1.41,1.6,1.47,1.59,0.22,0.19,-0.06,-0.25
187,1.41,1.6,1.51,1.59,0.23,0.19,0.06,-0.27
188,1.41,1.6,1.49,1.59,0.22,0.19,0.0,-0.26
189,1.41,1.59,1.47,1.59,0.22,0.19,-0.06,-0.25
190,1.41,1.59,1.41,1.59,0.19,0.19,-0.26,-0.26
191,1.41,1.59,1.41,1.59,0.19,0.19,-0.26,-0.26
192,1.43,1.59,1.41,1.59,0.19,0.2,-0.25,-0.19
193,1.41,1.59,1.41,1.59,0.19,0.19,-0.26,-0.26
194,1.41,1.59,1.41,1.58,0.19,0.19,-0.26,-0.26
195,1.41,1.59,1.41,1.58,0.19,0.19,-0.26,-0.26
196,1.41,1.59,1.41,1.58,0.19,0.19,-0.26,-0.26
197,1.41,1.59,1.41,1.58,0.19,0.19,-0.26,-0.26
198,1.41,1.59,1.41,1.58,0.19,0.19,-0.26,-0.26
199,1.41,1.59,1.41,1.58,0.19,0.19,-0.26,-0.26
200,1.41,1.58,1.41,1.58,0.19,0.19,-0.26,-0.26
201,1.41,1.58,1.43,1.58,0.2,0.19,-0.19,-0.25
202,1.41,1.58,1.43,1.58,0.2,0.19,-0.19,-0.25
203,1.41,1.58,1.41,1.58,0.19,0.19,-0.26,-0.26
204,1.41,1.58,1.41,1.58,0.19,0.19,-0.26,-0.26
205,1.41,1.58,1.41,1.58,0.19,0.19,-0.26,-0.26
206,1.41,1.58,1.41,1.57,0.19,0.19,-0.26,-0.26
