run,avg_price_firm_1,avg_price_firm_2,rolling_avg_firm_1,rolling_avg_firm_2
1,1.14,1.12,,
2,1.12,1.19,,
3,1.13,1.05,1.13,1.12
4,1.13,1.11,1.13,1.12
5,1.14,1.04,1.13,1.07
6,1.14,1.12,1.14,1.09
7,1.13,1.2,1.14,1.12
8,1.13,1.01,1.13,1.11
9,1.11,1.27,1.12,1.16
10,1.14,1.05,1.13,1.11
11,1.13,1.11,1.13,1.14
12,1.13,1.02,1.13,1.06
13,1.14,1.27,1.13,1.13
14,1.14,1.11,1.14,1.13
15,1.13,1.04,1.14,1.14
16,1.13,1.19,1.13,1.11
17,1.14,1.23,1.13,1.15
18,1.12,1.23,1.13,1.22
19,1.13,1.07,1.13,1.18
20,1.14,1.23,1.13,1.18
21,1.13,1.09,1.13,1.13
22,1.13,1.04,1.13,1.12
23,1.13,1.06,1.13,1.06
24,1.13,1.03,1.13,1.04
25,1.14,1.03,1.13,1.04
26,1.13,1.25,1.13,1.1
27,1.13,1.27,1.13,1.18
28,1.12,1.23,1.13,1.25
29,1.13,1.05,1.13,1.18
30,1.13,1.26,1.13,1.18
31,1.13,1.08,1.13,1.13
32,1.14,1.04,1.13,1.13
33,1.14,0.99,1.14,1.04
34,1.13,1.02,1.14,1.02
35,1.13,1.01,1.13,1.01
36,1.12,1.25,1.13,1.09
37,1.13,1.07,1.13,1.11
38,1.13,1.26,1.13,1.19
39,1.12,1.06,1.13,1.13
40,1.13,1.11,1.13,1.14
41,1.13,1.01,1.13,1.06
42,1.13,1.24,1.13,1.12
43,1.12,1.23,1.13,1.16
44,1.12,1.27,1.12,1.25
45,1.14,1.22,1.13,1.24
46,1.13,0.99,1.13,1.16
47,1.13,1.24,1.13,1.15
48,1.13,0.98,1.13,1.07
49,1.13,1.03,1.13,1.08
50,1.13,1.24,1.13,1.08
