run,avg_price_firm_1,avg_price_firm_2,rolling_avg_firm_1,rolling_avg_firm_2
1,1.68,1.44,,
2,1.68,1.94,,
3,1.69,1.96,1.68,1.78
4,1.68,1.44,1.68,1.78
5,1.67,1.45,1.68,1.62
6,1.69,1.94,1.68,1.61
7,1.69,1.96,1.68,1.78
8,1.69,1.96,1.69,1.95
9,1.69,1.96,1.69,1.96
10,1.69,1.95,1.69,1.96
11,1.69,1.96,1.69,1.96
12,1.69,1.96,1.69,1.96
13,1.69,1.94,1.69,1.95
14,1.68,1.45,1.69,1.78
15,1.69,1.92,1.69,1.77
16,1.69,1.94,1.69,1.77
17,1.69,1.93,1.69,1.93
18,1.7,1.96,1.69,1.94
19,1.7,1.95,1.7,1.95
20,1.67,1.45,1.69,1.79
21,1.7,1.95,1.69,1.78
22,1.7,1.93,1.69,1.78
23,1.69,1.93,1.7,1.94
24,1.68,1.96,1.69,1.94
25,1.69,1.95,1.69,1.95
26,1.69,1.96,1.69,1.96
27,1.69,1.95,1.69,1.95
28,1.68,1.93,1.69,1.95
29,1.68,1.45,1.68,1.78
30,1.7,1.96,1.69,1.78
31,1.7,1.94,1.69,1.78
32,1.69,1.45,1.7,1.78
33,1.7,1.45,1.7,1.61
34,1.67,1.45,1.69,1.45
35,1.68,1.88,1.68,1.59
36,1.69,1.91,1.68,1.75
37,1.68,1.45,1.68,1.75
38,1.68,1.45,1.68,1.6
39,1.68,1.89,1.68,1.6
40,1.69,1.95,1.68,1.76
41,1.69,1.94,1.69,1.93
42,1.69,1.46,1.69,1.78
43,1.68,1.45,1.69,1.62
44,1.68,1.87,1.68,1.59
45,1.69,1.94,1.68,1.75
46,1.69,1.94,1.69,1.92
47,1.68,1.44,1.69,1.77
48,1.67,1.44,1.68,1.61
49,1.68,1.46,1.68,1.45
50,1.68,1.44,1.68,1.45
