run,avg_price_firm_1,avg_price_firm_2,rolling_avg_firm_1,rolling_avg_firm_2
1,0.47,0.47,,
2,0.47,0.48,,
3,0.47,0.5,0.47,0.48
4,0.47,0.5,0.47,0.49
5,0.46,0.46,0.47,0.49
6,0.46,0.48,0.46,0.48
7,0.47,0.48,0.46,0.47
8,0.47,0.47,0.47,0.48
9,0.47,0.42,0.47,0.46
10,0.47,0.46,0.47,0.45
11,0.46,0.49,0.47,0.46
12,0.46,0.47,0.46,0.47
13,0.47,0.46,0.46,0.47
14,0.47,0.42,0.47,0.45
15,0.47,0.46,0.47,0.45
16,0.47,0.44,0.47,0.44
17,0.47,0.46,0.47,0.45
18,0.46,0.43,0.47,0.44
19,0.47,0.45,0.47,0.45
20,0.47,0.44,0.47,0.44
21,0.47,0.42,0.47,0.44
22,0.47,0.45,0.47,0.44
23,0.47,0.44,0.47,0.44
24,0.47,0.45,0.47,0.45
25,0.47,0.47,0.47,0.45
26,0.47,0.46,0.47,0.46
27,0.47,0.47,0.47,0.47
28,0.46,0.47,0.47,0.47
29,0.47,0.44,0.47,0.46
30,0.47,0.43,0.47,0.45
31,0.47,0.45,0.47,0.44
32,0.47,0.46,0.47,0.45
33,0.47,0.44,0.47,0.45
34,0.46,0.49,0.47,0.46
35,0.46,0.43,0.46,0.45
36,0.46,0.45,0.46,0.46
37,0.47,0.44,0.46,0.44
38,0.47,0.48,0.47,0.46
39,0.47,0.48,0.47,0.47
40,0.47,0.47,0.47,0.48
41,0.47,0.51,0.47,0.49
42,0.46,0.42,0.47,0.47
43,0.47,0.45,0.47,0.46
44,0.47,0.46,0.47,0.44
45,0.46,0.44,0.47,0.45
46,0.46,0.48,0.46,0.46
47,0.47,0.49,0.46,0.47
48,0.47,0.46,0.47,0.48
49,0.47,0.43,0.47,0.46
50,0.47,0.49,0.47,0.46
