run,avg_price_firm_1,avg_price_firm_2,rolling_avg_firm_1,rolling_avg_firm_2
1,1.65,1.49,,
2,1.69,1.68,,
3,1.64,1.63,1.66,1.6
4,1.69,1.41,1.67,1.57
5,1.69,1.52,1.67,1.52
6,1.69,1.42,1.69,1.45
7,1.67,1.71,1.68,1.55
8,1.67,1.78,1.68,1.64
9,1.69,1.48,1.68,1.66
10,1.69,1.73,1.68,1.66
11,1.69,1.45,1.69,1.55
12,1.69,1.41,1.69,1.53
13,1.69,1.43,1.69,1.43
14,1.69,1.87,1.69,1.57
15,1.68,1.8,1.69,1.7
16,1.66,1.79,1.68,1.82
17,1.65,1.62,1.66,1.74
18,1.69,1.61,1.67,1.67
19,1.67,1.71,1.67,1.65
20,1.67,1.69,1.68,1.67
21,1.69,1.95,1.68,1.78
22,1.67,1.78,1.68,1.81
23,1.69,1.69,1.68,1.81
24,1.66,1.72,1.67,1.73
25,1.69,1.42,1.68,1.61
26,1.69,1.58,1.68,1.57
27,1.65,1.56,1.68,1.52
28,1.69,1.85,1.68,1.66
29,1.66,1.67,1.67,1.69
30,1.67,1.73,1.67,1.75
31,1.65,1.72,1.66,1.71
32,1.68,1.79,1.67,1.75
33,1.69,1.41,1.67,1.64
34,1.69,1.46,1.69,1.55
35,1.69,1.7,1.69,1.52
36,1.66,1.56,1.68,1.57
37,1.68,1.74,1.68,1.67
38,1.66,1.73,1.67,1.68
39,1.67,1.41,1.67,1.63
40,1.69,1.42,1.67,1.52
41,1.65,1.56,1.67,1.46
42,1.67,1.78,1.67,1.59
43,1.65,1.67,1.66,1.67
44,1.67,1.7,1.66,1.72
45,1.69,1.54,1.67,1.64
46,1.69,1.41,1.68,1.55
47,1.68,1.71,1.69,1.55
48,1.69,1.57,1.69,1.56
49,1.65,1.49,1.67,1.59
50,1.67,1.82,1.67,1.63
