run,avg_price_firm_1,avg_price_firm_2,rolling_avg_firm_1,rolling_avg_firm_2
1,1.68,1.91,,
2,1.73,1.96,,
3,1.74,1.94,1.72,1.94
4,1.66,1.45,1.71,1.78
5,1.68,1.95,1.69,1.78
6,1.68,1.93,1.67,1.78
7,1.74,1.89,1.7,1.92
8,1.63,1.44,1.68,1.75
9,1.67,1.93,1.68,1.75
10,1.68,1.44,1.66,1.6
11,1.65,1.93,1.67,1.77
12,1.74,1.95,1.69,1.77
13,1.71,1.92,1.7,1.93
14,1.68,1.45,1.71,1.77
15,1.72,1.87,1.7,1.75
16,1.62,1.96,1.67,1.76
17,1.67,1.45,1.67,1.76
18,1.65,1.45,1.65,1.62
19,1.67,1.88,1.66,1.59
20,1.65,1.96,1.66,1.76
21,1.69,1.44,1.67,1.76
22,1.68,1.93,1.67,1.78
23,1.71,1.45,1.69,1.61
24,1.62,1.96,1.67,1.78
25,1.63,1.45,1.65,1.62
26,1.67,1.91,1.64,1.77
27,1.7,1.95,1.67,1.77
28,1.73,1.89,1.7,1.92
29,1.64,1.45,1.69,1.76
30,1.69,1.95,1.69,1.76
31,1.69,1.45,1.67,1.62
32,1.65,1.44,1.68,1.61
33,1.71,1.94,1.68,1.61
34,1.63,1.45,1.66,1.61
35,1.69,1.92,1.68,1.77
36,1.68,1.44,1.67,1.6
37,1.68,1.44,1.68,1.6
38,1.68,1.94,1.68,1.61
39,1.7,1.96,1.69,1.78
40,1.74,1.94,1.71,1.95
41,1.66,1.95,1.7,1.95
42,1.69,1.91,1.7,1.93
43,1.63,1.45,1.66,1.77
44,1.68,1.91,1.67,1.76
45,1.64,1.44,1.65,1.6
46,1.65,1.45,1.66,1.6
47,1.68,1.93,1.66,1.61
48,1.67,1.95,1.67,1.78
49,1.66,1.45,1.67,1.78
50,1.66,1.95,1.66,1.78
