run,avg_price_firm_1,avg_price_firm_2,rolling_avg_firm_1,rolling_avg_firm_2
1,0.46,0.5,,
2,0.46,0.42,,
3,0.46,0.44,0.46,0.45
4,0.46,0.46,0.46,0.44
5,0.46,0.5,0.46,0.47
6,0.47,0.5,0.46,0.49
7,0.46,0.43,0.46,0.48
8,0.46,0.43,0.46,0.45
9,0.47,0.43,0.46,0.43
10,0.46,0.49,0.46,0.45
11,0.46,0.5,0.46,0.47
12,0.46,0.46,0.46,0.48
13,0.46,0.43,0.46,0.46
14,0.47,0.48,0.46,0.46
15,0.47,0.5,0.47,0.47
16,0.46,0.49,0.47,0.49
17,0.47,0.43,0.47,0.47
18,0.45,0.5,0.46,0.47
19,0.47,0.5,0.46,0.48
20,0.47,0.5,0.46,0.5
21,0.46,0.42,0.47,0.47
22,0.46,0.44,0.46,0.45
23,0.47,0.5,0.46,0.45
24,0.45,0.5,0.46,0.48
25,0.47,0.43,0.46,0.48
26,0.46,0.5,0.46,0.48
27,0.46,0.42,0.46,0.45
28,0.46,0.5,0.46,0.47
29,0.46,0.45,0.46,0.46
30,0.46,0.48,0.46,0.48
31,0.46,0.42,0.46,0.45
32,0.46,0.42,0.46,0.44
33,0.46,0.49,0.46,0.44
34,0.46,0.43,0.46,0.45
35,0.46,0.43,0.46,0.45
36,0.46,0.5,0.46,0.45
37,0.46,0.42,0.46,0.45
38,0.47,0.42,0.46,0.45
39,0.46,0.5,0.46,0.45
40,0.47,0.42,0.47,0.45
41,0.46,0.43,0.46,0.45
42,0.46,0.5,0.46,0.45
43,0.46,0.5,0.46,0.48
44,0.47,0.42,0.46,0.47
45,0.46,0.49,0.46,0.47
46,0.46,0.5,0.46,0.47
47,0.47,0.43,0.46,0.47
48,0.46,0.49,0.46,0.47
49,0.47,0.42,0.47,0.45
50,0.47,0.43,0.47,0.45
