run,avg_price_firm_1,avg_price_firm_2,rolling_avg_firm_1,rolling_avg_firm_2
1,1.45,1.95,,
2,1.44,1.96,,
3,1.96,1.94,1.62,1.95
4,1.45,1.45,1.62,1.78
5,1.44,1.95,1.62,1.78
6,1.44,1.46,1.44,1.62
7,1.95,1.9,1.61,1.77
8,1.96,1.95,1.78,1.77
9,1.44,1.96,1.78,1.94
10,1.94,1.9,1.78,1.94
11,1.44,1.44,1.61,1.77
12,1.84,1.94,1.74,1.76
13,1.92,1.95,1.73,1.78
14,1.45,1.96,1.74,1.95
15,1.44,1.96,1.6,1.96
16,1.74,1.95,1.54,1.96
17,1.43,1.44,1.54,1.78
18,1.44,1.96,1.54,1.78
19,1.95,1.76,1.61,1.72
20,1.94,1.94,1.78,1.89
21,1.95,1.45,1.95,1.72
22,1.96,1.95,1.95,1.78
23,1.45,1.95,1.79,1.78
24,1.44,1.95,1.62,1.95
25,1.95,1.45,1.61,1.78
26,1.45,1.9,1.61,1.77
27,1.97,1.96,1.79,1.77
28,1.88,1.44,1.77,1.77
29,1.95,1.83,1.93,1.74
30,1.44,1.45,1.76,1.57
31,1.95,1.89,1.78,1.72
32,1.96,1.92,1.78,1.75
33,1.44,1.9,1.78,1.9
34,1.45,1.95,1.62,1.92
35,1.53,1.45,1.47,1.77
36,1.95,1.44,1.64,1.61
37,1.45,1.53,1.64,1.47
38,1.45,1.49,1.62,1.49
39,1.95,1.95,1.62,1.66
40,1.45,1.45,1.62,1.63
41,1.43,1.95,1.61,1.78
42,1.95,1.44,1.61,1.61
43,1.93,1.91,1.77,1.77
44,1.44,1.95,1.77,1.77
45,1.95,1.45,1.77,1.77
46,1.44,1.44,1.61,1.61
47,1.45,1.86,1.61,1.58
48,1.45,1.46,1.45,1.59
49,1.94,1.77,1.61,1.7
50,1.96,1.44,1.78,1.56
