run,avg_price_firm_1,avg_price_firm_2,rolling_avg_firm_1,rolling_avg_firm_2
1,1.09,1.24,,
2,1.22,1.25,,
3,1.01,1.04,1.11,1.18
4,1.14,1.22,1.12,1.17
5,1.27,1.27,1.14,1.18
6,1.27,1.27,1.23,1.25
7,1.24,1.27,1.26,1.27
8,1.01,0.99,1.17,1.18
9,1.2,1.25,1.15,1.17
10,1.01,0.98,1.07,1.07
11,1.23,1.01,1.15,1.08
12,1.17,1.05,1.14,1.01
13,1.27,1.17,1.22,1.08
14,1.01,1.1,1.15,1.11
15,1.04,1.17,1.11,1.15
16,1.01,0.98,1.02,1.08
17,1.2,1.01,1.08,1.05
18,1.23,0.99,1.15,0.99
19,1.15,1.05,1.19,1.02
20,1.26,1.0,1.21,1.01
21,1.25,1.05,1.22,1.03
22,0.98,1.26,1.16,1.1
23,1.25,0.98,1.16,1.1
24,0.98,1.0,1.07,1.08
25,1.04,1.27,1.09,1.08
26,1.17,1.27,1.06,1.18
27,1.27,0.99,1.16,1.18
28,1.23,1.26,1.22,1.17
29,1.03,1.27,1.18,1.17
30,1.26,1.21,1.17,1.25
31,1.07,1.07,1.12,1.18
32,1.21,1.03,1.18,1.1
33,1.25,1.15,1.18,1.08
34,0.99,1.01,1.15,1.06
35,1.24,1.03,1.16,1.06
36,1.1,1.1,1.11,1.05
37,1.26,1.18,1.2,1.1
38,1.23,1.06,1.2,1.11
39,0.99,1.12,1.16,1.12
40,1.17,0.99,1.13,1.06
41,1.01,1.21,1.06,1.11
42,1.14,1.09,1.11,1.1
43,1.07,1.0,1.07,1.1
44,1.0,0.99,1.07,1.03
45,1.01,1.25,1.03,1.08
46,1.27,1.24,1.09,1.16
47,1.15,1.24,1.14,1.24
48,1.0,1.0,1.14,1.16
49,1.27,1.21,1.14,1.15
50,1.27,1.26,1.18,1.16
