run,avg_price_firm_1,avg_price_firm_2,rolling_avg_firm_1,rolling_avg_firm_2
1,0.47,0.51,,
2,0.47,0.46,,
3,0.46,0.49,0.47,0.49
4,0.47,0.42,0.47,0.46
5,0.47,0.46,0.47,0.46
6,0.47,0.5,0.47,0.46
7,0.47,0.5,0.47,0.49
8,0.47,0.5,0.47,0.5
9,0.47,0.5,0.47,0.5
10,0.47,0.48,0.47,0.49
11,0.47,0.47,0.47,0.48
12,0.46,0.42,0.47,0.46
13,0.46,0.42,0.46,0.44
14,0.47,0.48,0.46,0.44
15,0.47,0.44,0.47,0.45
16,0.46,0.42,0.47,0.45
17,0.47,0.5,0.47,0.45
18,0.47,0.46,0.47,0.46
19,0.47,0.45,0.47,0.47
20,0.47,0.42,0.47,0.44
21,0.46,0.49,0.47,0.45
22,0.47,0.42,0.47,0.44
23,0.47,0.5,0.47,0.47
24,0.47,0.45,0.47,0.46
25,0.47,0.48,0.47,0.48
26,0.46,0.5,0.47,0.48
27,0.47,0.43,0.47,0.47
28,0.47,0.49,0.47,0.47
29,0.47,0.46,0.47,0.46
30,0.46,0.49,0.47,0.48
31,0.46,0.5,0.46,0.48
32,0.47,0.48,0.46,0.49
33,0.47,0.5,0.47,0.49
34,0.47,0.49,0.47,0.49
35,0.47,0.44,0.47,0.48
36,0.47,0.46,0.47,0.46
37,0.47,0.43,0.47,0.44
38,0.47,0.42,0.47,0.44
39,0.47,0.5,0.47,0.45
40,0.46,0.47,0.47,0.46
41,0.46,0.48,0.46,0.48
42,0.47,0.43,0.46,0.46
43,0.47,0.42,0.47,0.44
44,0.46,0.43,0.47,0.43
45,0.47,0.43,0.47,0.43
46,0.47,0.47,0.47,0.44
47,0.46,0.5,0.47,0.47
48,0.47,0.47,0.47,0.48
49,0.46,0.48,0.46,0.48
50,0.46,0.45,0.46,0.47
