t,firm1_price,firm1_price_rolling_average,firm2_price,firm2_price_rolling_average,firm1_profit,firm2_profit,firm1_delta,firm2_delta
0,1.85,1.85,1.91,1.91,0.36,0.31,1.24,0.73
1,1.53,1.69,1.63,1.77,0.29,0.23,0.58,0.07
2,1.93,1.77,1.87,1.8,0.31,0.37,0.73,1.25
3,1.67,1.74,1.53,1.73,0.22,0.31,-0.02,0.73
4,1.49,1.69,1.41,1.67,0.19,0.22,-0.26,0.0
5,1.47,1.66,1.55,1.65,0.25,0.21,0.26,-0.07
6,1.69,1.66,1.57,1.64,0.24,0.32,0.12,0.82
7,1.65,1.66,1.79,1.66,0.36,0.25,1.18,0.21
8,1.73,1.67,1.47,1.63,0.17,0.32,-0.43,0.83
9,1.81,1.68,1.77,1.65,0.31,0.34,0.73,1.04
10,1.43,1.66,1.53,1.64,0.24,0.2,0.16,-0.21
11,1.69,1.66,1.77,1.65,0.34,0.28,1.04,0.47
12,1.43,1.64,1.81,1.66,0.32,0.13,0.88,-0.79
13,1.43,1.63,1.59,1.66,0.26,0.19,0.34,-0.29
14,1.55,1.62,1.99,1.68,0.41,0.13,1.64,-0.85
15,1.59,1.62,1.69,1.68,0.32,0.25,0.81,0.21
16,1.97,1.64,1.65,1.68,0.18,0.43,-0.42,1.78
17,1.91,1.66,1.79,1.68,0.27,0.39,0.44,1.42
18,1.57,1.65,1.99,1.7,0.42,0.13,1.7,-0.78
19,1.67,1.65,1.81,1.71,0.36,0.25,1.24,0.24
20,1.83,1.66,1.89,1.71,0.36,0.3,1.22,0.72
21,1.67,1.66,1.59,1.71,0.25,0.31,0.26,0.73
22,1.95,1.67,1.95,1.72,0.34,0.34,1.0,1.0
23,1.89,1.68,1.93,1.73,0.36,0.32,1.17,0.82
24,1.59,1.68,1.91,1.74,0.4,0.17,1.55,-0.46
25,1.91,1.69,1.65,1.73,0.2,0.41,-0.2,1.61
26,1.41,1.68,1.61,1.73,0.26,0.18,0.35,-0.41
27,1.63,1.68,1.63,1.72,0.28,0.28,0.52,0.52
28,1.63,1.67,1.53,1.72,0.23,0.29,0.07,0.58
29,1.81,1.68,1.69,1.72,0.26,0.36,0.34,1.21
30,1.71,1.68,1.47,1.71,0.18,0.31,-0.38,0.77
31,1.43,1.67,1.61,1.7,0.27,0.19,0.4,-0.33
32,1.81,1.68,1.53,1.7,0.18,0.36,-0.4,1.18
33,1.81,1.68,1.65,1.7,0.24,0.37,0.15,1.26
34,1.51,1.67,1.45,1.69,0.21,0.24,-0.11,0.11
35,1.59,1.67,1.77,1.69,0.35,0.22,1.12,-0.01
36,1.73,1.67,1.97,1.7,0.42,0.21,1.76,-0.08
37,1.93,1.68,1.45,1.69,0.11,0.36,-1.02,1.16
38,1.59,1.68,1.49,1.69,0.22,0.27,-0.04,0.42
39,1.61,1.68,1.57,1.69,0.25,0.28,0.28,0.5
40,1.93,1.68,1.73,1.69,0.23,0.41,0.08,1.62
41,1.91,1.69,1.47,1.68,0.12,0.36,-0.91,1.22
42,1.51,1.68,1.87,1.69,0.37,0.15,1.28,-0.66
43,1.91,1.69,1.63,1.68,0.19,0.41,-0.29,1.6
44,1.81,1.69,1.97,1.69,0.41,0.26,1.61,0.28
45,1.65,1.69,1.65,1.69,0.29,0.29,0.57,0.57
46,1.95,1.7,1.63,1.69,0.17,0.42,-0.43,1.71
47,1.77,1.7,1.63,1.69,0.24,0.35,0.18,1.11
48,1.77,1.7,1.43,1.68,0.14,0.31,-0.69,0.8
49,1.59,1.7,1.65,1.68,0.3,0.26,0.65,0.3
50,1.61,1.7,1.95,1.69,0.42,0.16,1.69,-0.51
51,1.75,1.7,1.51,1.68,0.19,0.33,-0.32,0.97
52,1.73,1.7,1.67,1.68,0.28,0.33,0.49,0.9
53,1.65,1.7,1.87,1.69,0.39,0.22,1.47,-0.06
54,1.97,1.7,1.61,1.68,0.16,0.42,-0.58,1.74
55,1.83,1.7,1.83,1.69,0.33,0.33,0.95,0.95
56,1.91,1.71,1.73,1.69,0.24,0.4,0.16,1.55
57,1.93,1.71,1.59,1.69,0.16,0.41,-0.53,1.61
58,1.71,1.71,1.65,1.69,0.27,0.32,0.45,0.84
59,1.43,1.71,1.81,1.69,0.32,0.13,0.88,-0.79
60,1.89,1.71,1.95,1.69,0.37,0.31,1.25,0.73
61,1.77,1.71,1.99,1.7,0.43,0.23,1.77,0.02
62,1.45,1.71,1.43,1.69,0.2,0.21,-0.17,-0.11
63,1.95,1.71,1.69,1.69,0.2,0.42,-0.18,1.73
64,1.43,1.71,1.97,1.7,0.35,0.09,1.12,-1.16
65,1.87,1.71,1.89,1.7,0.35,0.33,1.07,0.9
66,1.73,1.71,1.59,1.7,0.24,0.33,0.11,0.97
67,1.59,1.71,1.69,1.7,0.32,0.25,0.81,0.21
68,1.45,1.7,1.75,1.7,0.32,0.16,0.82,-0.57
69,1.63,1.7,1.41,1.69,0.17,0.27,-0.45,0.41
70,1.43,1.7,1.51,1.69,0.23,0.2,0.09,-0.19
71,1.55,1.7,1.61,1.69,0.28,0.24,0.51,0.19
72,1.93,1.7,1.73,1.69,0.23,0.41,0.08,1.62
73,1.87,1.7,1.99,1.7,0.39,0.28,1.49,0.46
74,1.89,1.7,1.43,1.69,0.11,0.34,-0.99,1.01
75,1.57,1.7,1.79,1.69,0.36,0.2,1.17,-0.16
76,1.53,1.7,1.75,1.69,0.34,0.2,1.0,-0.23
77,1.57,1.7,1.53,1.69,0.24,0.26,0.16,0.35
78,1.65,1.7,1.45,1.69,0.19,0.29,-0.33,0.56
79,1.75,1.7,1.63,1.69,0.25,0.34,0.24,1.03
80,1.41,1.69,1.43,1.68,0.2,0.19,-0.19,-0.25
81,1.53,1.69,1.87,1.69,0.38,0.16,1.33,-0.58
82,1.91,1.69,1.99,1.69,0.38,0.3,1.34,0.64
83,1.71,1.7,1.97,1.69,0.43,0.2,1.78,-0.16
84,1.49,1.69,1.77,1.69,0.34,0.17,0.98,-0.46
85,1.43,1.69,1.61,1.69,0.27,0.19,0.4,-0.33
86,1.59,1.69,1.47,1.69,0.21,0.27,-0.13,0.4
87,1.57,1.69,1.83,1.69,0.37,0.19,1.3,-0.29
88,1.63,1.69,1.91,1.7,0.41,0.19,1.6,-0.29
89,1.81,1.69,1.63,1.69,0.23,0.37,0.05,1.26
90,1.79,1.69,1.71,1.69,0.28,0.35,0.5,1.1
91,1.89,1.69,1.57,1.69,0.17,0.39,-0.48,1.47
92,1.55,1.69,1.77,1.69,0.35,0.2,1.09,-0.19
93,1.63,1.69,1.45,1.69,0.19,0.28,-0.28,0.5
94,1.99,1.69,1.69,1.69,0.19,0.43,-0.32,1.85
95,1.67,1.69,1.59,1.69,0.25,0.31,0.26,0.73
96,1.49,1.69,1.91,1.69,0.37,0.13,1.29,-0.84
97,1.71,1.69,1.51,1.69,0.2,0.32,-0.21,0.85
98,1.45,1.69,1.61,1.69,0.27,0.19,0.44,-0.25
99,1.51,1.69,1.63,1.69,0.29,0.22,0.57,-0.02
100,1.77,1.69,1.59,1.69,0.22,0.35,-0.01,1.12
101,1.53,1.68,1.53,1.69,0.24,0.24,0.19,0.19
102,1.61,1.68,1.89,1.69,0.4,0.19,1.52,-0.31
103,1.67,1.68,1.51,1.69,0.21,0.3,-0.11,0.71
104,1.73,1.68,1.57,1.69,0.22,0.33,0.01,0.97
105,1.53,1.68,1.63,1.69,0.29,0.23,0.58,0.07
