t,firm1_price,firm1_price_rolling_average,firm2_price,firm2_price_rolling_average,firm1_profit,firm2_profit,firm1_delta,firm2_delta
0,0.44,0.44,0.45,0.45,0.2,0.2,0.04,0.03
1,0.49,0.47,0.42,0.43,0.19,0.2,-0.1,0.13
2,0.45,0.46,0.44,0.44,0.2,0.2,0.02,0.05
3,0.43,0.45,0.5,0.45,0.2,0.19,0.15,-0.1
4,0.49,0.46,0.43,0.45,0.19,0.2,-0.07,0.13
5,0.46,0.46,0.5,0.46,0.2,0.19,0.14,-0.03
6,0.45,0.46,0.45,0.46,0.2,0.2,0.05,0.03
7,0.46,0.46,0.49,0.46,0.2,0.2,0.12,-0.0
8,0.5,0.46,0.51,0.47,0.2,0.2,0.1,0.05
9,0.46,0.46,0.5,0.47,0.2,0.19,0.15,-0.04
10,0.44,0.46,0.48,0.47,0.2,0.19,0.11,-0.02
11,0.47,0.46,0.48,0.47,0.2,0.2,0.09,0.04
12,0.46,0.46,0.51,0.47,0.2,0.19,0.16,-0.05
13,0.44,0.46,0.42,0.47,0.2,0.2,-0.01,0.02
14,0.45,0.46,0.42,0.47,0.2,0.2,-0.02,0.04
15,0.47,0.46,0.49,0.47,0.2,0.2,0.12,0.02
16,0.48,0.46,0.42,0.47,0.19,0.2,-0.05,0.1
17,0.45,0.46,0.49,0.47,0.2,0.19,0.14,-0.04
18,0.45,0.46,0.49,0.47,0.2,0.19,0.14,-0.04
19,0.45,0.46,0.49,0.47,0.2,0.19,0.13,-0.03
20,0.44,0.46,0.42,0.47,0.19,0.2,-0.02,0.02
21,0.47,0.46,0.51,0.47,0.2,0.2,0.15,-0.01
22,0.42,0.46,0.42,0.47,0.19,0.2,-0.02,-0.01
23,0.48,0.46,0.44,0.47,0.19,0.2,-0.02,0.1
24,0.48,0.46,0.45,0.47,0.2,0.2,0.0,0.1
25,0.45,0.46,0.45,0.47,0.2,0.2,0.04,0.03
26,0.51,0.46,0.44,0.46,0.19,0.21,-0.1,0.18
27,0.45,0.46,0.51,0.47,0.2,0.19,0.16,-0.06
28,0.5,0.46,0.44,0.47,0.19,0.2,-0.06,0.15
29,0.46,0.46,0.46,0.46,0.2,0.2,0.05,0.04
30,0.43,0.46,0.45,0.46,0.2,0.2,0.04,0.01
31,0.49,0.46,0.45,0.46,0.19,0.2,-0.03,0.13
32,0.47,0.46,0.44,0.46,0.2,0.2,0.0,0.08
33,0.43,0.46,0.48,0.46,0.2,0.19,0.1,-0.04
34,0.44,0.46,0.49,0.46,0.2,0.19,0.13,-0.03
