run,avg_price_firm_1,avg_price_firm_2,rolling_avg_firm_1,rolling_avg_firm_2
1,1.57,1.53,,
2,1.59,1.57,,
3,1.63,1.61,1.6,1.57
4,1.61,1.59,1.61,1.59
5,1.57,1.55,1.6,1.58
6,1.51,1.55,1.56,1.56
7,1.61,1.61,1.56,1.57
8,1.63,1.53,1.58,1.56
9,1.47,1.63,1.57,1.59
10,1.57,1.55,1.56,1.57
11,1.57,1.63,1.54,1.6
12,1.57,1.59,1.57,1.59
13,1.65,1.59,1.6,1.6
14,1.55,1.59,1.59,1.59
15,1.61,1.59,1.6,1.59
16,1.63,1.57,1.6,1.58
17,1.67,1.67,1.64,1.61
18,1.59,1.61,1.63,1.62
19,1.59,1.57,1.62,1.62
20,1.53,1.53,1.57,1.57
21,1.55,1.63,1.56,1.58
22,1.67,1.59,1.58,1.58
23,1.59,1.47,1.6,1.56
24,1.59,1.57,1.62,1.54
25,1.67,1.63,1.62,1.56
26,1.57,1.61,1.61,1.6
27,1.57,1.61,1.6,1.62
28,1.57,1.61,1.57,1.61
29,1.59,1.55,1.58,1.59
30,1.61,1.71,1.59,1.62
31,1.59,1.65,1.6,1.64
32,1.61,1.57,1.6,1.64
33,1.51,1.61,1.57,1.61
34,1.57,1.51,1.56,1.56
35,1.51,1.65,1.53,1.59
36,1.59,1.65,1.56,1.6
37,1.57,1.57,1.56,1.62
38,1.59,1.59,1.58,1.6
39,1.57,1.59,1.58,1.58
40,1.59,1.59,1.58,1.59
41,1.61,1.47,1.59,1.55
42,1.63,1.55,1.61,1.54
43,1.57,1.55,1.6,1.52
44,1.59,1.55,1.6,1.55
45,1.53,1.55,1.56,1.55
46,1.57,1.67,1.56,1.59
47,1.63,1.55,1.58,1.59
48,1.51,1.53,1.57,1.58
49,1.59,1.57,1.58,1.55
50,1.61,1.59,1.57,1.56
