run,avg_price_firm_1,avg_price_firm_2,rolling_avg_firm_1,rolling_avg_firm_2
1,1.67,1.69,,
2,1.66,1.69,,
3,1.69,1.69,1.67,1.69
4,1.69,1.71,1.68,1.7
5,1.68,1.7,1.69,1.7
6,1.67,1.69,1.68,1.7
7,1.68,1.68,1.68,1.69
8,1.67,1.69,1.67,1.69
9,1.68,1.68,1.68,1.68
10,1.68,1.7,1.68,1.69
11,1.69,1.69,1.68,1.69
12,1.68,1.7,1.68,1.7
13,1.69,1.69,1.69,1.69
14,1.69,1.7,1.69,1.7
15,1.68,1.7,1.69,1.7
16,1.68,1.7,1.68,1.7
17,1.67,1.69,1.68,1.7
18,1.69,1.7,1.68,1.7
19,1.67,1.69,1.68,1.69
20,1.69,1.7,1.68,1.7
21,1.69,1.69,1.68,1.69
22,1.67,1.7,1.68,1.7
23,1.69,1.69,1.68,1.69
24,1.7,1.68,1.69,1.69
25,1.67,1.69,1.69,1.69
26,1.68,1.69,1.68,1.69
27,1.67,1.69,1.67,1.69
28,1.7,1.69,1.68,1.69
29,1.7,1.69,1.69,1.69
30,1.69,1.7,1.7,1.69
31,1.7,1.69,1.7,1.69
32,1.68,1.71,1.69,1.7
33,1.68,1.7,1.69,1.7
34,1.67,1.68,1.68,1.7
35,1.68,1.7,1.68,1.69
36,1.68,1.69,1.68,1.69
37,1.7,1.7,1.69,1.7
38,1.69,1.69,1.69,1.69
39,1.68,1.71,1.69,1.7
40,1.7,1.7,1.69,1.7
41,1.69,1.7,1.69,1.7
42,1.65,1.7,1.68,1.7
43,1.67,1.68,1.67,1.69
44,1.68,1.68,1.67,1.69
45,1.68,1.69,1.68,1.68
46,1.68,1.7,1.68,1.69
47,1.65,1.69,1.67,1.69
48,1.66,1.71,1.66,1.7
49,1.68,1.68,1.66,1.69
50,1.69,1.7,1.68,1.7
