t,firm1_price,firm1_price_rolling_average,firm2_price,firm2_price_rolling_average,firm1_profit,firm2_profit,firm1_delta,firm2_delta
0,0.47,0.47,0.46,0.46,0.2,0.2,0.03,0.08
1,0.49,0.48,0.48,0.47,0.2,0.2,0.04,0.1
2,0.48,0.48,0.48,0.47,0.2,0.2,0.08,0.06
3,0.48,0.48,0.47,0.47,0.2,0.2,0.05,0.08
4,0.49,0.48,0.47,0.47,0.2,0.2,0.03,0.11
5,0.48,0.48,0.5,0.48,0.2,0.2,0.12,0.02
6,0.47,0.48,0.49,0.48,0.2,0.2,0.09,0.04
7,0.46,0.48,0.47,0.48,0.2,0.2,0.06,0.05
8,0.48,0.48,0.45,0.47,0.2,0.2,0.01,0.09
9,0.46,0.48,0.47,0.47,0.2,0.2,0.07,0.04
10,0.48,0.48,0.47,0.47,0.2,0.2,0.05,0.08
11,0.47,0.48,0.46,0.47,0.2,0.2,0.05,0.07
12,0.48,0.48,0.46,0.47,0.2,0.2,0.04,0.08
13,0.47,0.48,0.46,0.47,0.2,0.2,0.04,0.08
14,0.48,0.48,0.47,0.47,0.2,0.2,0.04,0.09
15,0.47,0.47,0.47,0.47,0.2,0.2,0.06,0.06
16,0.46,0.47,0.47,0.47,0.2,0.2,0.08,0.03
17,0.47,0.47,0.47,0.47,0.2,0.2,0.06,0.06
18,0.47,0.47,0.48,0.47,0.2,0.2,0.08,0.05
19,0.46,0.47,0.47,0.47,0.2,0.2,0.07,0.04
20,0.45,0.47,0.46,0.47,0.2,0.2,0.06,0.03
21,0.45,0.47,0.46,0.47,0.2,0.2,0.06,0.03
22,0.46,0.47,0.47,0.47,0.2,0.2,0.07,0.05
23,0.46,0.47,0.45,0.47,0.2,0.2,0.02,0.06
24,0.47,0.47,0.46,0.47,0.2,0.2,0.03,0.08
25,0.49,0.47,0.44,0.47,0.19,0.2,-0.03,0.13
26,0.49,0.47,0.43,0.47,0.19,0.2,-0.06,0.12
27,0.47,0.47,0.44,0.46,0.2,0.2,-0.01,0.09
28,0.46,0.47,0.43,0.46,0.19,0.2,-0.02,0.07
29,0.45,0.47,0.43,0.46,0.2,0.2,-0.0,0.05
30,0.45,0.47,0.45,0.46,0.2,0.2,0.04,0.04
31,0.45,0.47,0.46,0.46,0.2,0.2,0.06,0.02
32,0.45,0.47,0.46,0.46,0.2,0.2,0.05,0.04
33,0.47,0.47,0.44,0.46,0.2,0.2,0.0,0.08
34,0.46,0.47,0.45,0.46,0.2,0.2,0.04,0.06
35,0.45,0.47,0.46,0.46,0.2,0.2,0.05,0.04
36,0.43,0.47,0.48,0.46,0.2,0.19,0.11,-0.04
37,0.42,0.47,0.48,0.46,0.2,0.19,0.11,-0.07
38,0.43,0.46,0.49,0.46,0.2,0.19,0.12,-0.05
39,0.42,0.46,0.49,0.46,0.2,0.19,0.13,-0.09
