run,avg_price_firm_1,avg_price_firm_2,rolling_avg_firm_1,rolling_avg_firm_2
1,1.7,1.96,,
2,1.73,1.95,,
3,1.67,1.95,1.7,1.95
4,1.71,1.45,1.7,1.78
5,1.67,1.92,1.68,1.77
6,1.67,1.46,1.68,1.61
7,1.67,1.92,1.67,1.77
8,1.67,1.46,1.67,1.61
9,1.68,1.89,1.67,1.76
10,1.68,1.94,1.68,1.76
11,1.65,1.93,1.67,1.92
12,1.66,1.44,1.66,1.77
13,1.72,1.94,1.68,1.77
14,1.72,1.94,1.7,1.77
15,1.69,1.95,1.71,1.94
16,1.66,1.95,1.69,1.95
17,1.72,1.92,1.69,1.94
18,1.65,1.44,1.68,1.77
19,1.67,1.9,1.68,1.75
20,1.69,1.45,1.67,1.6
21,1.67,1.93,1.68,1.76
22,1.67,1.95,1.68,1.78
23,1.7,1.45,1.68,1.78
24,1.68,1.96,1.68,1.79
25,1.67,1.94,1.68,1.78
26,1.66,1.45,1.67,1.78
27,1.66,1.95,1.66,1.78
28,1.64,1.45,1.65,1.62
29,1.69,1.85,1.66,1.75
30,1.68,1.45,1.67,1.58
31,1.65,1.44,1.67,1.58
32,1.69,1.46,1.67,1.45
33,1.71,1.95,1.68,1.62
34,1.7,1.96,1.7,1.79
35,1.64,1.45,1.68,1.79
36,1.66,1.96,1.67,1.79
37,1.67,1.45,1.66,1.62
38,1.66,1.46,1.66,1.62
39,1.7,1.94,1.68,1.62
40,1.68,1.93,1.68,1.78
41,1.67,1.95,1.68,1.94
42,1.65,1.44,1.67,1.77
43,1.69,1.9,1.67,1.76
44,1.66,1.95,1.67,1.76
45,1.67,1.95,1.67,1.93
46,1.64,1.95,1.66,1.95
47,1.69,1.95,1.67,1.95
48,1.65,1.44,1.66,1.78
49,1.64,1.44,1.66,1.61
50,1.67,1.45,1.65,1.44
