run,avg_price_firm_1,avg_price_firm_2,rolling_avg_firm_1,rolling_avg_firm_2
1,1.13,1.27,,
2,1.11,1.21,,
3,1.13,1.01,1.12,1.16
4,1.13,1.16,1.12,1.13
5,1.14,0.98,1.13,1.05
6,1.13,1.26,1.13,1.13
7,1.13,1.05,1.13,1.1
8,1.12,1.23,1.13,1.18
9,1.14,1.06,1.13,1.11
10,1.14,1.26,1.13,1.18
11,1.14,1.0,1.14,1.11
12,1.12,0.99,1.13,1.08
13,1.14,1.05,1.13,1.01
14,1.13,1.27,1.13,1.1
15,1.14,1.14,1.14,1.15
16,1.13,1.03,1.13,1.15
17,1.14,1.03,1.14,1.07
18,1.13,1.27,1.13,1.11
19,1.14,1.25,1.14,1.18
20,1.13,1.24,1.13,1.25
21,1.13,1.17,1.13,1.22
22,1.13,1.07,1.13,1.16
23,1.13,0.99,1.13,1.08
24,1.13,1.25,1.13,1.1
25,1.13,1.26,1.13,1.17
26,1.13,1.26,1.13,1.26
27,1.14,1.03,1.13,1.18
28,1.14,1.27,1.14,1.19
29,1.13,1.21,1.14,1.17
30,1.13,1.25,1.13,1.24
31,1.13,0.99,1.13,1.15
32,1.13,1.19,1.13,1.14
33,1.14,0.99,1.13,1.06
34,1.13,1.0,1.13,1.06
35,1.13,1.26,1.13,1.08
36,1.13,0.99,1.13,1.08
37,1.12,1.2,1.13,1.15
38,1.13,1.23,1.13,1.14
39,1.13,1.04,1.13,1.16
40,1.14,1.02,1.13,1.1
41,1.14,1.25,1.14,1.1
42,1.13,1.24,1.14,1.17
43,1.14,1.03,1.14,1.17
44,1.13,1.19,1.13,1.15
45,1.13,1.01,1.13,1.08
46,1.13,1.23,1.13,1.14
47,1.13,1.27,1.13,1.17
48,1.12,1.26,1.13,1.25
49,1.13,1.2,1.13,1.24
50,1.13,0.99,1.13,1.15
