t,firm1_price,firm1_price_rolling_average,firm2_price,firm2_price_rolling_average,firm1_profit,firm2_profit,firm1_delta,firm2_delta
0,1.75,1.75,1.99,1.99,0.44,0.17,3.73,-6.64
1,1.99,1.87,1.51,1.75,0.1,0.4,-9.05,1.95
2,1.79,1.84,1.51,1.67,0.14,0.39,-7.64,1.54
3,1.43,1.74,1.93,1.73,0.34,0.13,-0.02,-8.08
4,1.51,1.69,1.43,1.67,0.21,0.22,-4.91,-4.57
5,1.77,1.71,1.79,1.69,0.46,0.21,4.25,-5.06
6,1.75,1.71,1.63,1.68,0.37,0.24,0.77,-4.04
7,1.77,1.72,1.93,1.71,0.51,0.16,6.28,-7.11
8,1.55,1.7,1.57,1.7,0.31,0.21,-1.23,-4.89
9,1.75,1.71,1.57,1.68,0.36,0.25,0.47,-3.6
10,1.91,1.72,1.65,1.68,0.33,0.34,-0.48,-0.25
11,1.73,1.72,1.79,1.69,0.36,0.31,0.43,-1.16
12,1.87,1.74,1.77,1.7,0.25,0.38,-3.45,1.46
13,1.41,1.71,1.73,1.7,0.3,0.14,-1.8,-7.75
14,1.59,1.7,1.55,1.69,0.32,0.2,-0.91,-5.35
15,1.77,1.71,1.85,1.7,0.5,0.12,5.9,-8.45
16,1.93,1.72,1.85,1.71,0.4,0.24,2.01,-3.99
17,1.43,1.7,1.77,1.71,0.38,0.05,1.29,-11.24
18,1.77,1.71,1.45,1.7,0.34,0.2,-0.15,-5.43
19,1.41,1.69,1.97,1.71,0.38,0.03,1.16,-12.01
20,1.65,1.69,1.65,1.71,0.47,0.12,4.57,-8.42
21,1.89,1.7,1.81,1.71,0.62,0.11,10.39,-8.69
22,1.91,1.71,1.51,1.7,0.5,0.15,5.85,-7.44
23,1.71,1.71,1.79,1.71,0.61,0.04,9.94,-11.47
24,1.83,1.71,1.83,1.71,0.67,0.05,12.35,-10.91
25,1.51,1.71,1.63,1.71,0.45,0.04,3.79,-11.43
26,1.93,1.71,1.91,1.72,0.7,0.07,13.48,-10.27
27,1.87,1.72,1.53,1.71,0.58,0.12,8.77,-8.46
28,1.93,1.73,1.43,1.7,0.45,0.18,3.77,-6.05
29,1.55,1.72,1.45,1.69,0.42,0.09,2.69,-9.49
30,1.55,1.72,1.59,1.69,0.48,0.06,4.94,-10.81
31,1.53,1.71,1.93,1.7,0.49,0.03,5.4,-11.81
32,1.95,1.72,1.81,1.7,0.68,0.14,12.41,-7.65
33,1.67,1.72,1.45,1.69,0.38,0.17,1.28,-6.64
34,1.55,1.71,1.69,1.69,0.45,0.09,3.91,-9.73
35,1.67,1.71,1.97,1.7,0.58,0.06,8.69,-10.55
36,1.97,1.72,1.61,1.7,0.33,0.31,-0.48,-1.37
37,1.45,1.71,1.49,1.69,0.36,0.08,0.45,-9.98
38,1.69,1.71,1.77,1.69,0.55,0.09,7.68,-9.42
39,1.91,1.71,1.75,1.69,0.39,0.33,1.57,-0.42
40,1.43,1.71,1.55,1.69,0.26,0.2,-3.35,-5.6
41,1.95,1.71,1.91,1.7,0.38,0.35,1.38,0.16
