t,firm1_price,firm1_price_rolling_average,firm2_price,firm2_price_rolling_average,firm1_profit,firm2_profit,firm1_delta,firm2_delta
0,1.11,1.11,1.01,1.01,0.33,0.7,-1.32,1.63
1,0.96,1.04,1.13,1.07,0.71,0.29,1.7,-1.66
2,0.97,1.01,1.16,1.1,0.87,0.13,2.94,-2.99
3,1.23,1.07,1.16,1.12,0.92,0.3,3.35,-1.64
4,1.11,1.08,0.98,1.09,0.18,0.83,-2.57,2.61
5,1.06,1.07,1.02,1.08,0.27,0.76,-1.84,2.08
6,1.06,1.07,1.13,1.09,0.46,0.64,-0.34,1.16
7,1.22,1.09,1.06,1.08,0.42,0.7,-0.63,1.57
8,0.98,1.08,1.1,1.08,0.29,0.77,-1.68,2.19
9,1.23,1.09,1.12,1.09,0.32,0.83,-1.45,2.64
10,1.1,1.09,1.19,1.1,0.49,0.65,-0.06,1.23
11,1.1,1.1,1.0,1.09,0.67,0.39,1.32,-0.86
12,1.19,1.1,1.04,1.08,0.74,0.4,1.89,-0.84
13,0.97,1.09,0.97,1.08,0.77,0.2,2.16,-2.37
14,1.13,1.1,1.2,1.09,0.95,0.2,3.57,-2.44
15,1.12,1.1,1.18,1.09,0.77,0.37,2.13,-1.04
16,1.09,1.1,1.06,1.09,0.86,0.22,2.86,-2.21
17,1.09,1.1,1.28,1.1,0.64,0.53,1.11,0.21
18,0.96,1.09,1.22,1.11,0.44,0.66,-0.48,1.3
19,1.27,1.1,1.11,1.11,0.74,0.46,1.93,-0.32
20,0.97,1.09,1.2,1.11,0.97,0.0,3.79,-4.0
21,1.18,1.1,0.97,1.1,0.83,0.29,2.64,-1.71
22,1.13,1.1,1.22,1.11,1.13,0.0,5.04,-4.0
23,1.11,1.1,1.03,1.11,1.11,0.0,4.87,-4.0
24,1.16,1.1,1.05,1.1,1.16,0.0,5.31,-4.0
25,1.21,1.1,1.09,1.1,1.21,0.0,5.67,-4.0
26,0.97,1.1,1.0,1.1,0.97,0.0,3.79,-4.0
27,1.06,1.1,1.11,1.1,1.06,0.0,4.51,-4.0
28,1.24,1.1,1.15,1.1,1.24,0.0,5.94,-4.0
29,1.19,1.11,1.15,1.1,1.19,0.0,5.49,-4.0
30,1.14,1.11,1.01,1.1,1.14,0.0,5.13,-4.0
31,1.16,1.11,1.07,1.1,1.16,0.0,5.31,-4.0
32,1.24,1.11,1.06,1.1,1.24,0.0,5.94,-4.0
33,1.28,1.12,1.23,1.1,1.28,0.0,6.21,-4.0
34,0.96,1.11,1.03,1.1,0.96,0.0,3.7,-4.0
35,1.25,1.12,0.98,1.1,1.25,0.0,6.03,-4.0
36,1.01,1.11,1.05,1.1,1.01,0.0,4.06,-4.0
37,1.09,1.11,1.04,1.09,1.01,0.07,4.1,-3.44
38,1.24,1.12,1.13,1.09,0.9,0.31,3.19,-1.49
39,1.23,1.12,1.13,1.1,0.62,0.56,0.99,0.47
40,1.04,1.12,1.01,1.09,0.55,0.47,0.43,-0.23
41,1.19,1.12,1.04,1.09,0.48,0.62,-0.13,0.93
42,1.19,1.12,1.23,1.1,0.67,0.54,1.35,0.3
43,1.04,1.12,1.21,1.1,0.64,0.47,1.12,-0.28
44,1.28,1.12,1.03,1.1,0.49,0.63,-0.05,1.05
45,1.29,1.13,1.21,1.1,0.67,0.58,1.37,0.63
46,1.19,1.13,1.24,1.1,1.0,0.19,4.03,-2.47
47,1.11,1.13,1.03,1.1,0.67,0.41,1.36,-0.74
48,1.16,1.13,1.24,1.1,0.78,0.41,2.22,-0.7
49,1.2,1.13,1.28,1.11,0.55,0.69,0.37,1.55
50,1.14,1.13,1.02,1.11,0.7,0.39,1.6,-0.85
51,1.19,1.13,1.11,1.11,0.23,0.9,-2.18,3.16
52,0.96,1.13,0.97,1.1,0.33,0.64,-1.34,1.1
53,1.14,1.13,1.16,1.1,0.17,0.99,-2.63,3.92
54,1.03,1.13,1.16,1.11,0.07,1.09,-3.44,4.68
55,1.03,1.12,1.07,1.1,0.0,1.07,-4.0,4.6
56,1.12,1.12,0.97,1.1,0.0,0.97,-4.0,3.79
57,1.25,1.13,1.27,1.11,0.0,1.27,-4.0,6.12
58,1.11,1.13,1.06,1.1,0.0,1.06,-4.0,4.51
59,1.03,1.12,1.09,1.1,0.23,0.84,-2.16,2.75
60,1.1,1.12,1.01,1.1,0.0,1.01,-4.0,4.06
61,1.27,1.13,0.96,1.1,0.0,0.96,-4.0,3.7
62,1.28,1.13,1.27,1.1,0.0,1.27,-4.0,6.12
63,1.21,1.13,0.96,1.1,0.0,0.96,-4.0,3.7
64,1.25,1.13,1.04,1.1,0.0,1.04,-4.0,4.33
65,0.97,1.13,1.24,1.1,0.0,1.24,-4.0,5.94
66,1.28,1.13,1.19,1.1,0.0,1.19,-4.0,5.49
67,1.19,1.13,1.0,1.1,0.0,1.0,-4.0,3.97
68,1.03,1.13,1.19,1.1,0.48,0.64,-0.2,1.11
69,1.02,1.13,1.09,1.1,0.79,0.25,2.29,-2.01
70,1.21,1.13,0.96,1.1,0.8,0.33,2.38,-1.38
71,1.03,1.13,1.03,1.1,0.64,0.39,1.14,-0.9
72,1.11,1.13,0.96,1.1,0.55,0.48,0.43,-0.15
73,1.2,1.13,1.04,1.1,0.64,0.49,1.08,-0.09
74,1.01,1.13,1.21,1.1,0.59,0.51,0.69,0.05
75,1.2,1.13,1.24,1.1,0.55,0.67,0.39,1.38
76,1.03,1.13,1.25,1.1,0.62,0.5,0.96,-0.01
77,0.98,1.13,1.28,1.1,0.47,0.67,-0.24,1.34
78,1.01,1.12,1.27,1.11,0.6,0.51,0.81,0.09
79,1.28,1.13,1.04,1.11,0.4,0.72,-0.83,1.74
80,1.29,1.13,1.28,1.11,0.67,0.61,1.4,0.86
81,1.16,1.13,1.15,1.11,0.39,0.77,-0.88,2.13
82,1.1,1.13,1.2,1.11,0.47,0.69,-0.25,1.48
83,1.05,1.13,0.97,1.11,0.11,0.87,-3.08,2.94
84,1.27,1.13,1.02,1.11,0.0,1.02,-4.0,4.15
85,1.02,1.13,1.22,1.11,0.25,0.92,-1.99,3.35
86,1.0,1.13,1.16,1.11,0.42,0.68,-0.65,1.4
87,1.06,1.13,1.24,1.11,0.53,0.62,0.27,0.95
88,1.15,1.13,1.27,1.11,0.46,0.76,-0.35,2.12
89,1.03,1.12,1.15,1.11,0.54,0.55,0.34,0.36
90,1.19,1.13,1.15,1.11,0.71,0.46,1.71,-0.32
91,1.15,1.13,1.18,1.11,0.57,0.59,0.57,0.74
92,1.07,1.13,1.29,1.12,0.41,0.8,-0.72,2.37
93,1.02,1.12,1.12,1.12,0.35,0.74,-1.21,1.89
94,1.28,1.13,1.06,1.12,0.44,0.69,-0.46,1.55
95,1.22,1.13,1.03,1.11,0.47,0.64,-0.27,1.09
96,1.13,1.13,1.21,1.12,0.82,0.33,2.58,-1.36
97,1.06,1.13,1.2,1.12,0.57,0.56,0.55,0.45
98,1.13,1.13,1.09,1.12,0.56,0.54,0.52,0.35
99,1.22,1.13,1.14,1.12,0.69,0.49,1.56,-0.06
100,1.11,1.13,1.18,1.12,0.43,0.72,-0.53,1.72
101,1.09,1.13,1.13,1.12,0.48,0.63,-0.17,1.05
102,1.01,1.13,1.12,1.12,0.28,0.81,-1.77,2.48
103,1.0,1.12,1.15,1.12,0.32,0.79,-1.47,2.29
104,1.16,1.12,1.16,1.12,1.11,0.06,4.84,-3.53
105,1.14,1.12,1.28,1.12,0.82,0.36,2.55,-1.11
106,1.07,1.12,0.96,1.12,0.75,0.29,2.04,-1.71
107,1.1,1.12,1.11,1.12,0.96,0.14,3.65,-2.86
108,1.22,1.12,1.19,1.12,0.88,0.33,3.07,-1.38
109,0.97,1.12,1.23,1.12,0.56,0.53,0.47,0.2
110,1.05,1.12,1.13,1.12,0.64,0.44,1.14,-0.48
111,1.04,1.12,1.18,1.12,0.72,0.37,1.74,-1.07
112,1.29,1.12,1.11,1.12,0.46,0.71,-0.28,1.67
113,1.18,1.12,1.14,1.12,0.77,0.39,2.15,-0.84
114,1.1,1.12,1.05,1.12,0.65,0.43,1.16,-0.53
115,1.09,1.12,1.15,1.12,0.53,0.6,0.2,0.76
116,1.06,1.12,1.19,1.12,0.67,0.44,1.34,-0.47
117,1.05,1.12,1.19,1.12,1.0,0.06,4.0,-3.53
118,1.19,1.12,0.96,1.12,0.92,0.21,3.38,-2.29
