run,avg_price_firm_1,avg_price_firm_2,rolling_avg_firm_1,rolling_avg_firm_2
1,1.68,1.69,,
2,1.7,1.7,,
3,1.68,1.69,1.69,1.69
4,1.69,1.68,1.69,1.69
5,1.69,1.66,1.69,1.68
6,1.71,1.68,1.7,1.67
7,1.68,1.69,1.69,1.68
8,1.67,1.69,1.69,1.69
9,1.7,1.68,1.68,1.69
10,1.7,1.69,1.69,1.69
11,1.68,1.68,1.69,1.68
12,1.68,1.67,1.69,1.68
13,1.68,1.69,1.68,1.68
14,1.69,1.68,1.68,1.68
15,1.69,1.68,1.69,1.68
16,1.7,1.68,1.69,1.68
17,1.67,1.68,1.69,1.68
18,1.7,1.68,1.69,1.68
19,1.7,1.7,1.69,1.69
20,1.69,1.67,1.7,1.68
21,1.69,1.71,1.69,1.69
22,1.68,1.68,1.69,1.69
23,1.68,1.67,1.68,1.69
24,1.68,1.71,1.68,1.69
25,1.7,1.69,1.69,1.69
26,1.68,1.69,1.69,1.7
27,1.7,1.68,1.69,1.69
28,1.68,1.68,1.69,1.68
29,1.68,1.69,1.69,1.68
30,1.69,1.69,1.68,1.69
31,1.67,1.69,1.68,1.69
32,1.67,1.68,1.68,1.69
33,1.68,1.69,1.67,1.69
34,1.66,1.68,1.67,1.68
35,1.69,1.7,1.68,1.69
36,1.68,1.68,1.68,1.69
37,1.7,1.69,1.69,1.69
38,1.68,1.69,1.69,1.69
39,1.69,1.68,1.69,1.69
40,1.69,1.7,1.69,1.69
41,1.68,1.68,1.69,1.69
42,1.7,1.7,1.69,1.69
43,1.69,1.7,1.69,1.69
44,1.71,1.7,1.7,1.7
45,1.69,1.7,1.7,1.7
46,1.68,1.7,1.69,1.7
47,1.66,1.7,1.68,1.7
48,1.68,1.69,1.67,1.7
49,1.68,1.69,1.67,1.69
50,1.68,1.69,1.68,1.69
