run,avg_price_firm_1,avg_price_firm_2,rolling_avg_firm_1,rolling_avg_firm_2
1,1.11,1.09,,
2,1.04,1.07,,
3,1.06,1.12,1.07,1.09
4,1.09,1.06,1.06,1.08
5,1.07,1.05,1.07,1.08
6,1.05,1.07,1.07,1.06
7,1.05,1.07,1.06,1.06
8,1.06,1.03,1.05,1.06
9,1.05,1.07,1.05,1.06
10,1.06,1.07,1.06,1.06
11,1.06,1.05,1.06,1.06
12,1.1,1.1,1.07,1.07
13,1.09,1.04,1.08,1.06
14,1.07,1.11,1.09,1.08
15,1.05,1.09,1.07,1.08
16,1.1,1.09,1.07,1.1
17,1.06,1.03,1.07,1.07
18,1.05,1.1,1.07,1.07
19,1.03,1.06,1.05,1.06
20,1.05,1.02,1.04,1.06
21,1.05,1.01,1.04,1.03
22,1.1,1.07,1.07,1.03
23,1.06,1.05,1.07,1.04
24,1.07,1.05,1.08,1.06
25,1.05,1.06,1.06,1.05
26,1.04,1.1,1.05,1.07
27,1.05,1.05,1.05,1.07
28,1.06,1.05,1.05,1.07
29,1.02,1.09,1.04,1.06
30,1.04,1.07,1.04,1.07
31,1.04,1.09,1.03,1.08
32,1.07,1.04,1.05,1.07
33,1.06,1.12,1.06,1.08
34,1.04,1.04,1.06,1.07
35,1.04,1.07,1.05,1.08
36,1.03,1.09,1.04,1.07
37,1.07,1.04,1.05,1.07
38,1.04,1.04,1.05,1.06
39,1.1,1.05,1.07,1.04
40,1.05,1.06,1.06,1.05
41,1.04,1.07,1.06,1.06
42,1.06,1.05,1.05,1.06
43,1.07,1.06,1.06,1.06
44,1.01,1.03,1.05,1.05
45,1.06,1.06,1.05,1.05
46,1.07,1.06,1.05,1.05
47,1.06,1.07,1.06,1.06
48,1.04,1.07,1.06,1.07
49,1.1,1.05,1.07,1.06
50,1.04,1.09,1.06,1.07
