t,firm1_price,firm1_price_rolling_average,firm2_price,firm2_price_rolling_average,firm1_profit,firm2_profit,firm1_delta,firm2_delta
0,1.67,1.67,1.67,1.67,0.4,0.21,2.11,-5.14
1,1.61,1.64,1.71,1.69,0.37,0.22,1.03,-4.71
2,1.57,1.61,1.65,1.68,0.35,0.2,0.22,-5.43
3,1.61,1.61,1.63,1.66,0.42,0.15,2.91,-7.38
4,1.59,1.61,1.61,1.65,0.37,0.19,1.03,-5.78
5,1.57,1.6,1.59,1.64,0.24,0.29,-3.81,-1.94
6,1.51,1.59,1.57,1.63,0.2,0.3,-5.52,-1.52
7,1.55,1.58,1.55,1.62,0.18,0.33,-6.38,-0.58
8,1.51,1.57,1.61,1.62,0.26,0.24,-3.35,-3.94
9,1.59,1.58,1.65,1.62,0.28,0.25,-2.3,-3.5
10,1.55,1.57,1.63,1.62,0.36,0.15,0.51,-7.51
11,1.69,1.58,1.65,1.62,0.44,0.14,3.53,-7.74
12,1.71,1.59,1.61,1.62,0.49,0.12,5.62,-8.44
13,1.69,1.6,1.53,1.62,0.38,0.2,1.22,-5.41
14,1.63,1.6,1.55,1.61,0.35,0.19,0.2,-5.73
15,1.63,1.6,1.61,1.61,0.45,0.13,3.95,-8.33
16,1.57,1.6,1.53,1.61,0.38,0.14,1.43,-7.7
17,1.65,1.6,1.51,1.6,0.44,0.12,3.59,-8.46
18,1.65,1.61,1.43,1.59,0.46,0.1,4.33,-9.23
19,1.67,1.61,1.45,1.58,0.46,0.1,4.54,-9.15
20,1.63,1.61,1.47,1.58,0.46,0.09,4.37,-9.65
21,1.71,1.61,1.49,1.57,0.53,0.07,7.04,-10.27
22,1.87,1.63,1.53,1.57,0.62,0.08,10.58,-10.24
23,1.91,1.64,1.53,1.57,0.56,0.1,8.15,-9.4
24,1.79,1.64,1.65,1.57,0.57,0.06,8.48,-10.9
25,1.75,1.65,1.63,1.58,0.59,0.05,9.41,-11.05
26,1.75,1.65,1.59,1.58,0.44,0.14,3.67,-7.81
27,1.77,1.66,1.55,1.58,0.49,0.12,5.35,-8.69
28,1.73,1.66,1.55,1.57,0.43,0.14,3.22,-7.85
29,1.71,1.66,1.63,1.58,0.53,0.08,6.98,-10.1
30,1.79,1.66,1.63,1.58,0.49,0.12,5.54,-8.46
31,1.77,1.67,1.65,1.58,0.58,0.05,8.91,-11.19
32,1.75,1.67,1.73,1.58,0.57,0.05,8.63,-11.27
33,1.83,1.67,1.75,1.59,0.49,0.09,5.5,-9.84
34,1.87,1.68,1.71,1.59,0.61,0.07,9.98,-10.55
35,1.89,1.69,1.81,1.6,0.56,0.06,8.26,-10.94
36,1.81,1.69,1.77,1.6,0.49,0.08,5.5,-10.16
37,1.73,1.69,1.87,1.61,0.51,0.04,6.3,-11.5
38,1.81,1.69,1.79,1.62,0.5,0.07,5.89,-10.41
39,1.77,1.7,1.89,1.62,0.49,0.08,5.38,-10.1
40,1.77,1.7,1.87,1.63,0.47,0.09,4.67,-9.87
41,1.71,1.7,1.79,1.63,0.43,0.09,3.39,-9.56
42,1.83,1.7,1.67,1.63,0.42,0.18,2.75,-6.1
43,1.83,1.7,1.67,1.63,0.42,0.17,2.66,-6.47
44,1.77,1.71,1.65,1.63,0.38,0.18,1.19,-6.13
45,1.71,1.71,1.65,1.63,0.29,0.27,-2.09,-2.67
46,1.67,1.7,1.67,1.63,0.33,0.24,-0.65,-3.82
47,1.63,1.7,1.65,1.64,0.28,0.26,-2.3,-3.33
48,1.63,1.7,1.71,1.64,0.27,0.28,-2.73,-2.48
49,1.65,1.7,1.73,1.64,0.37,0.2,1.09,-5.34
50,1.67,1.7,1.67,1.64,0.27,0.3,-2.98,-1.61
51,1.73,1.7,1.77,1.64,0.26,0.38,-3.12,1.27
52,1.77,1.7,1.73,1.64,0.23,0.31,-4.44,-1.39
53,1.77,1.7,1.71,1.64,0.36,0.21,0.48,-5.15
54,1.71,1.7,1.71,1.65,0.47,0.13,4.57,-8.08
55,1.67,1.7,1.73,1.65,0.38,0.19,1.19,-6.06
56,1.75,1.7,1.63,1.65,0.24,0.29,-3.99,-2.11
57,1.77,1.7,1.69,1.65,0.18,0.32,-6.13,-1.01
58,1.77,1.71,1.73,1.65,0.27,0.28,-2.84,-2.5
59,1.71,1.71,1.71,1.65,0.18,0.35,-6.15,0.27
60,1.69,1.71,1.71,1.65,0.2,0.35,-5.44,0.09
61,1.65,1.7,1.75,1.65,0.15,0.4,-7.49,2.05
62,1.69,1.7,1.69,1.65,0.11,0.42,-9.08,2.95
63,1.71,1.7,1.63,1.65,0.13,0.4,-8.3,1.92
64,1.67,1.7,1.59,1.65,0.13,0.37,-7.98,0.97
65,1.71,1.7,1.65,1.65,0.13,0.4,-8.0,1.97
66,1.77,1.7,1.67,1.65,0.09,0.46,-9.72,4.38
67,1.79,1.71,1.71,1.65,0.09,0.47,-9.83,4.87
68,1.81,1.71,1.67,1.65,0.08,0.46,-10.23,4.22
69,1.79,1.71,1.71,1.65,0.09,0.46,-9.72,4.42
70,1.75,1.71,1.65,1.65,0.08,0.46,-10.24,4.3
71,1.75,1.71,1.59,1.65,0.06,0.45,-10.81,3.87
72,1.71,1.71,1.63,1.65,0.07,0.46,-10.51,4.48
73,1.77,1.71,1.59,1.65,0.03,0.5,-11.97,5.74
74,1.77,1.71,1.67,1.65,0.07,0.48,-10.46,5.32
75,1.81,1.71,1.71,1.65,0.1,0.49,-9.47,5.69
76,1.73,1.71,1.69,1.65,0.14,0.44,-7.63,3.79
77,1.61,1.71,1.73,1.65,0.23,0.34,-4.19,-0.24
78,1.57,1.71,1.73,1.66,0.22,0.32,-4.6,-0.86
79,1.61,1.71,1.77,1.66,0.19,0.38,-5.79,1.34
80,1.57,1.71,1.77,1.66,0.32,0.25,-0.99,-3.75
81,1.49,1.7,1.77,1.66,0.29,0.23,-1.95,-4.27
82,1.53,1.7,1.81,1.66,0.33,0.22,-0.55,-4.75
83,1.53,1.7,1.77,1.66,0.25,0.34,-3.53,-0.09
84,1.51,1.7,1.83,1.66,0.24,0.36,-3.87,0.42
85,1.61,1.7,1.97,1.67,0.33,0.32,-0.54,-0.99
86,1.53,1.69,1.87,1.67,0.42,0.11,2.66,-8.84
87,1.47,1.69,1.89,1.67,0.36,0.13,0.72,-8.26
88,1.49,1.69,1.81,1.67,0.36,0.15,0.43,-7.36
89,1.53,1.69,1.79,1.68,0.43,0.09,3.34,-9.58
90,1.55,1.69,1.81,1.68,0.46,0.09,4.26,-9.78
91,1.67,1.69,1.87,1.68,0.49,0.16,5.56,-7.06
92,1.61,1.69,1.79,1.68,0.46,0.14,4.44,-7.86
93,1.69,1.69,1.83,1.68,0.55,0.12,7.7,-8.69
94,1.75,1.69,1.71,1.68,0.47,0.21,4.75,-5.25
95,1.81,1.69,1.73,1.68,0.41,0.27,2.47,-2.79
96,1.93,1.69,1.79,1.68,0.27,0.46,-2.82,4.35
97,1.93,1.69,1.69,1.68,0.27,0.42,-2.82,2.87
98,1.87,1.69,1.73,1.68,0.34,0.36,-0.17,0.58
99,1.95,1.7,1.73,1.68,0.27,0.41,-2.79,2.58
100,1.99,1.7,1.79,1.69,0.25,0.4,-3.56,2.11
101,1.93,1.7,1.83,1.69,0.24,0.43,-4.03,3.17
102,1.91,1.7,1.77,1.69,0.28,0.42,-2.65,2.73
103,1.85,1.71,1.71,1.69,0.14,0.5,-7.93,5.95
104,1.81,1.71,1.73,1.69,0.17,0.44,-6.59,3.71
105,1.91,1.71,1.77,1.69,0.13,0.49,-8.01,5.53
106,1.87,1.71,1.69,1.69,0.09,0.48,-9.57,4.98
107,1.89,1.71,1.73,1.69,0.09,0.48,-9.57,5.23
108,1.79,1.71,1.77,1.69,0.27,0.31,-2.99,-1.41
109,1.83,1.71,1.69,1.69,0.23,0.29,-4.3,-2.1
110,1.77,1.71,1.59,1.69,0.31,0.21,-1.44,-5.14
111,1.69,1.71,1.51,1.69,0.36,0.15,0.43,-7.35
112,1.71,1.71,1.57,1.69,0.26,0.26,-3.28,-3.36
113,1.69,1.71,1.77,1.69,0.35,0.23,0.07,-4.24
114,1.79,1.71,1.79,1.69,0.27,0.35,-2.72,0.17
115,1.87,1.72,1.81,1.69,0.29,0.32,-2.04,-1.14
116,1.85,1.72,1.73,1.69,0.23,0.36,-4.33,0.42
117,1.87,1.72,1.67,1.69,0.13,0.44,-8.04,3.6
118,1.83,1.72,1.75,1.69,0.18,0.38,-6.42,1.42
119,1.89,1.72,1.81,1.69,0.25,0.39,-3.78,1.81
120,1.99,1.72,1.73,1.69,0.16,0.45,-7.08,4.16
121,1.93,1.72,1.69,1.69,0.16,0.46,-6.98,4.24
122,1.97,1.73,1.71,1.69,0.17,0.45,-6.53,3.96
123,1.99,1.73,1.71,1.69,0.2,0.42,-5.34,2.73
124,1.99,1.73,1.67,1.69,0.12,0.44,-8.4,3.63
125,1.99,1.73,1.67,1.69,0.18,0.38,-6.08,1.42
126,1.99,1.73,1.69,1.69,0.09,0.52,-9.81,6.71
127,1.99,1.74,1.71,1.69,0.15,0.46,-7.41,4.37
128,1.97,1.74,1.75,1.69,0.26,0.32,-3.05,-0.82
129,1.99,1.74,1.81,1.69,0.22,0.35,-4.65,0.34
130,1.97,1.74,1.79,1.69,0.29,0.3,-1.96,-1.88
131,1.95,1.74,1.65,1.69,0.21,0.39,-5.06,1.84
132,1.91,1.74,1.67,1.69,0.27,0.39,-2.91,1.63
133,1.85,1.75,1.57,1.69,0.15,0.42,-7.42,2.68
134,1.77,1.75,1.53,1.69,0.17,0.36,-6.55,0.64
135,1.77,1.75,1.55,1.69,0.22,0.34,-4.79,-0.33
136,1.75,1.75,1.59,1.69,0.32,0.28,-1.0,-2.4
137,1.77,1.75,1.49,1.69,0.17,0.33,-6.78,-0.51
138,1.79,1.75,1.53,1.69,0.18,0.33,-6.31,-0.53
139,1.89,1.75,1.43,1.68,0.11,0.33,-9.03,-0.45
140,1.89,1.75,1.45,1.68,0.1,0.36,-9.25,0.48
141,1.99,1.75,1.59,1.68,0.12,0.43,-8.45,3.31
142,1.95,1.75,1.67,1.68,0.12,0.47,-8.66,4.91
143,1.99,1.75,1.57,1.68,0.1,0.43,-9.49,3.41
144,1.99,1.76,1.53,1.68,0.05,0.43,-11.31,3.19
145,1.99,1.76,1.55,1.68,0.07,0.39,-10.54,1.68
146,1.99,1.76,1.53,1.68,0.06,0.36,-10.71,0.63
147,1.99,1.76,1.61,1.68,0.06,0.44,-10.83,3.74
148,1.87,1.76,1.65,1.68,0.17,0.38,-6.46,1.34
149,1.87,1.76,1.75,1.68,0.12,0.52,-8.67,6.8
150,1.77,1.76,1.67,1.68,0.12,0.48,-8.43,5.14
151,1.89,1.76,1.57,1.68,0.11,0.42,-9.0,2.77
152,1.91,1.76,1.59,1.68,0.11,0.42,-8.82,2.89
153,1.83,1.76,1.65,1.68,0.19,0.39,-5.8,1.72
