t,firm1_price,firm1_price_rolling_average,firm2_price,firm2_price_rolling_average,firm1_profit,firm2_profit,firm1_delta,firm2_delta
0,0.47,0.47,0.47,0.47,0.2,0.2,0.07,0.06
1,0.46,0.46,0.45,0.46,0.2,0.2,0.04,0.05
2,0.47,0.47,0.45,0.46,0.2,0.2,0.02,0.09
3,0.46,0.46,0.46,0.46,0.2,0.2,0.06,0.05
4,0.45,0.46,0.47,0.46,0.2,0.2,0.08,0.02
5,0.44,0.46,0.48,0.46,0.2,0.2,0.1,-0.01
6,0.46,0.46,0.48,0.47,0.2,0.2,0.09,0.02
7,0.47,0.46,0.47,0.47,0.2,0.2,0.05,0.07
8,0.45,0.46,0.48,0.47,0.2,0.2,0.1,0.01
9,0.44,0.46,0.48,0.47,0.2,0.2,0.11,-0.01
10,0.44,0.46,0.49,0.47,0.2,0.19,0.12,-0.03
11,0.44,0.45,0.49,0.47,0.2,0.19,0.12,-0.03
12,0.45,0.45,0.49,0.47,0.2,0.19,0.12,-0.02
13,0.46,0.45,0.48,0.47,0.2,0.2,0.09,0.02
14,0.45,0.45,0.48,0.47,0.2,0.2,0.11,-0.01
15,0.46,0.45,0.48,0.47,0.2,0.2,0.1,0.01
16,0.45,0.45,0.49,0.47,0.2,0.2,0.12,-0.01
17,0.44,0.45,0.48,0.47,0.2,0.19,0.11,-0.03
18,0.43,0.45,0.49,0.48,0.2,0.19,0.13,-0.06
19,0.43,0.45,0.48,0.48,0.2,0.19,0.11,-0.04
20,0.43,0.45,0.49,0.48,0.2,0.19,0.13,-0.07
21,0.45,0.45,0.5,0.48,0.2,0.19,0.14,-0.04
22,0.45,0.45,0.49,0.48,0.2,0.2,0.12,-0.01
23,0.46,0.45,0.48,0.48,0.2,0.2,0.09,0.02
24,0.45,0.45,0.48,0.48,0.2,0.2,0.11,-0.01
25,0.45,0.45,0.47,0.48,0.2,0.2,0.09,0.01
26,0.45,0.45,0.47,0.48,0.2,0.2,0.08,0.02
27,0.45,0.45,0.46,0.48,0.2,0.2,0.06,0.03
28,0.45,0.45,0.48,0.48,0.2,0.2,0.09,0.01
29,0.45,0.45,0.46,0.48,0.2,0.2,0.07,0.03
30,0.43,0.45,0.47,0.48,0.2,0.19,0.08,-0.02
31,0.44,0.45,0.48,0.48,0.2,0.19,0.11,-0.03
32,0.46,0.45,0.48,0.48,0.2,0.2,0.09,0.02
33,0.46,0.45,0.47,0.48,0.2,0.2,0.07,0.04
34,0.46,0.45,0.46,0.48,0.2,0.2,0.05,0.06
35,0.46,0.45,0.45,0.47,0.2,0.2,0.03,0.06
36,0.46,0.45,0.45,0.47,0.2,0.2,0.03,0.06
37,0.45,0.45,0.46,0.47,0.2,0.2,0.05,0.04
38,0.44,0.45,0.45,0.47,0.2,0.2,0.05,0.02
39,0.46,0.45,0.47,0.47,0.2,0.2,0.07,0.04
40,0.46,0.45,0.47,0.47,0.2,0.2,0.06,0.05
41,0.45,0.45,0.47,0.47,0.2,0.2,0.09,0.02
42,0.46,0.45,0.47,0.47,0.2,0.2,0.07,0.04
43,0.46,0.45,0.47,0.47,0.2,0.2,0.08,0.04
44,0.46,0.45,0.46,0.47,0.2,0.2,0.05,0.05
45,0.47,0.45,0.47,0.47,0.2,0.2,0.07,0.05
46,0.48,0.45,0.48,0.47,0.2,0.2,0.08,0.06
47,0.46,0.45,0.49,0.47,0.2,0.2,0.12,-0.0
48,0.46,0.45,0.48,0.47,0.2,0.2,0.1,0.02
49,0.46,0.45,0.49,0.47,0.2,0.2,0.11,0.02
50,0.46,0.45,0.47,0.47,0.2,0.2,0.08,0.03
51,0.47,0.45,0.45,0.47,0.2,0.2,0.02,0.08
52,0.49,0.45,0.44,0.47,0.19,0.2,-0.04,0.12
53,0.49,0.46,0.45,0.47,0.19,0.2,-0.04,0.14
54,0.5,0.46,0.46,0.47,0.19,0.2,-0.03,0.14
55,0.49,0.46,0.46,0.47,0.2,0.2,-0.01,0.13
56,0.49,0.46,0.45,0.47,0.19,0.2,-0.03,0.13
57,0.49,0.46,0.45,0.47,0.2,0.2,-0.0,0.11
58,0.49,0.46,0.46,0.47,0.2,0.2,0.0,0.11
59,0.49,0.46,0.46,0.47,0.2,0.2,-0.0,0.12
60,0.47,0.46,0.47,0.47,0.2,0.2,0.05,0.07
61,0.46,0.46,0.47,0.47,0.2,0.2,0.06,0.05
62,0.47,0.46,0.46,0.47,0.2,0.2,0.05,0.06
63,0.47,0.46,0.46,0.47,0.2,0.2,0.03,0.08
64,0.47,0.46,0.47,0.47,0.2,0.2,0.05,0.07
65,0.47,0.46,0.47,0.47,0.2,0.2,0.07,0.05
66,0.47,0.46,0.47,0.47,0.2,0.2,0.06,0.07
67,0.47,0.46,0.48,0.47,0.2,0.2,0.09,0.04
68,0.45,0.46,0.48,0.47,0.2,0.2,0.1,-0.01
69,0.46,0.46,0.48,0.47,0.2,0.2,0.1,0.01
70,0.47,0.46,0.47,0.47,0.2,0.2,0.06,0.06
71,0.48,0.46,0.46,0.47,0.2,0.2,0.02,0.1
72,0.48,0.46,0.48,0.47,0.2,0.2,0.06,0.07
73,0.47,0.46,0.47,0.47,0.2,0.2,0.06,0.06
74,0.47,0.46,0.49,0.47,0.2,0.2,0.1,0.03
75,0.47,0.46,0.48,0.47,0.2,0.2,0.09,0.05
76,0.49,0.46,0.46,0.47,0.2,0.2,0.02,0.11
77,0.47,0.46,0.45,0.47,0.2,0.2,0.02,0.08
78,0.47,0.46,0.45,0.47,0.2,0.2,0.02,0.07
79,0.48,0.46,0.47,0.47,0.2,0.2,0.04,0.09
80,0.47,0.46,0.46,0.47,0.2,0.2,0.05,0.07
81,0.46,0.46,0.46,0.47,0.2,0.2,0.05,0.06
82,0.46,0.46,0.47,0.47,0.2,0.2,0.08,0.03
83,0.47,0.46,0.47,0.47,0.2,0.2,0.07,0.06
84,0.49,0.46,0.48,0.47,0.2,0.2,0.06,0.08
