run,avg_price_firm_1,avg_price_firm_2,rolling_avg_firm_1,rolling_avg_firm_2
1,1.12,1.23,,
2,1.12,0.98,,
3,1.13,1.01,1.12,1.07
4,1.12,1.25,1.12,1.08
5,1.12,1.26,1.12,1.17
6,1.13,1.19,1.12,1.23
7,1.13,1.04,1.13,1.16
8,1.12,1.0,1.13,1.08
9,1.12,0.98,1.12,1.01
10,1.13,1.23,1.12,1.07
11,1.12,1.26,1.12,1.16
12,1.12,1.23,1.12,1.24
13,1.13,0.99,1.12,1.16
14,1.13,0.99,1.13,1.07
15,1.12,0.98,1.13,0.99
16,1.13,0.99,1.13,0.99
17,1.12,0.98,1.12,0.98
18,1.13,1.0,1.13,0.99
19,1.13,1.01,1.13,1.0
20,1.13,0.99,1.13,1.0
21,1.13,0.99,1.13,1.0
22,1.12,0.99,1.13,0.99
23,1.12,1.26,1.12,1.08
24,1.13,0.98,1.12,1.08
25,1.13,1.26,1.13,1.17
26,1.13,1.26,1.13,1.17
27,1.13,1.27,1.13,1.26
28,1.14,0.98,1.13,1.17
29,1.13,0.99,1.13,1.08
30,1.12,1.17,1.13,1.05
31,1.12,1.26,1.12,1.14
32,1.12,1.26,1.12,1.23
33,1.13,0.99,1.12,1.17
34,1.12,1.26,1.12,1.17
35,1.12,1.25,1.12,1.17
36,1.12,0.99,1.12,1.17
37,1.12,1.24,1.12,1.16
38,1.12,1.12,1.12,1.12
39,1.13,0.99,1.12,1.12
40,1.12,1.27,1.12,1.13
41,1.13,1.25,1.13,1.17
42,1.12,1.02,1.12,1.18
43,1.14,1.07,1.13,1.11
44,1.12,1.0,1.13,1.03
45,1.13,0.99,1.13,1.02
46,1.13,1.22,1.13,1.07
47,1.13,1.25,1.13,1.15
48,1.12,0.98,1.13,1.15
49,1.13,1.26,1.13,1.16
50,1.13,0.99,1.13,1.08
