t,firm1_price,firm1_price_rolling_average,firm2_price,firm2_price_rolling_average,firm1_profit,firm2_profit,firm1_delta,firm2_delta
0,1.23,1.23,1.07,1.07,0.52,0.62,0.15,0.97
1,1.05,1.14,1.11,1.09,0.56,0.52,0.44,0.18
2,1.28,1.19,1.07,1.09,0.51,0.65,0.08,1.17
3,0.98,1.14,1.04,1.07,0.52,0.49,0.16,-0.07
4,1.25,1.16,1.07,1.07,0.51,0.63,0.12,1.07
5,1.16,1.16,1.1,1.08,0.54,0.59,0.34,0.68
6,1.18,1.16,1.11,1.08,0.55,0.59,0.39,0.73
7,1.0,1.14,1.07,1.08,0.54,0.5,0.3,-0.04
8,1.13,1.14,1.14,1.09,0.57,0.56,0.57,0.52
9,1.22,1.15,1.19,1.1,0.59,0.61,0.72,0.91
10,1.11,1.14,1.18,1.11,0.59,0.55,0.73,0.39
11,0.97,1.13,1.14,1.11,0.57,0.47,0.55,-0.2
12,1.2,1.14,1.14,1.11,0.57,0.6,0.52,0.82
13,1.12,1.13,1.15,1.11,0.58,0.56,0.63,0.46
14,1.09,1.13,1.07,1.11,0.54,0.54,0.29,0.35
15,1.24,1.14,1.06,1.11,0.51,0.63,0.08,1.02
16,1.25,1.15,1.09,1.11,0.52,0.63,0.17,1.07
17,1.15,1.15,1.12,1.11,0.56,0.58,0.46,0.63
18,1.29,1.15,1.13,1.11,0.54,0.65,0.34,1.23
19,1.12,1.15,1.2,1.11,0.6,0.55,0.83,0.42
20,0.98,1.14,1.15,1.12,0.58,0.48,0.6,-0.16
21,1.22,1.15,1.09,1.11,0.53,0.62,0.22,0.93
22,1.14,1.15,1.07,1.11,0.53,0.57,0.26,0.59
23,1.24,1.15,1.06,1.11,0.51,0.63,0.08,1.02
24,0.98,1.14,1.1,1.11,0.55,0.49,0.38,-0.1
25,1.01,1.14,1.07,1.11,0.54,0.5,0.3,0.01
26,1.15,1.14,1.07,1.11,0.53,0.58,0.25,0.64
27,1.19,1.14,1.11,1.11,0.55,0.6,0.37,0.78
28,1.07,1.14,1.12,1.11,0.56,0.53,0.49,0.28
29,1.19,1.14,1.06,1.11,0.52,0.6,0.16,0.78
30,1.25,1.14,1.07,1.1,0.51,0.63,0.12,1.07
31,1.01,1.14,1.11,1.11,0.55,0.5,0.44,-0.01
32,1.05,1.14,1.05,1.1,0.53,0.53,0.21,0.21
33,1.29,1.14,1.06,1.1,0.5,0.65,-0.0,1.21
34,0.97,1.14,1.04,1.1,0.52,0.49,0.16,-0.12
35,1.2,1.14,1.02,1.1,0.49,0.6,-0.07,0.8
36,1.16,1.14,1.03,1.1,0.5,0.58,0.03,0.67
37,0.98,1.14,1.07,1.1,0.54,0.49,0.29,-0.09
38,1.24,1.14,1.06,1.09,0.51,0.63,0.08,1.02
