t,firm1_price,firm1_price_rolling_average,firm2_price,firm2_price_rolling_average,firm1_profit,firm2_profit,firm1_delta,firm2_delta
0,0.51,0.51,0.46,0.46,0.19,0.2,-0.05,0.16
1,0.46,0.48,0.47,0.46,0.2,0.2,0.07,0.04
2,0.49,0.48,0.46,0.46,0.2,0.2,0.01,0.11
3,0.43,0.47,0.45,0.46,0.2,0.2,0.05,-0.0
4,0.45,0.47,0.47,0.46,0.2,0.2,0.08,0.02
5,0.42,0.46,0.47,0.46,0.2,0.19,0.09,-0.05
6,0.47,0.46,0.48,0.46,0.2,0.2,0.08,0.05
7,0.42,0.46,0.46,0.46,0.2,0.19,0.07,-0.05
8,0.45,0.46,0.47,0.47,0.2,0.2,0.08,0.01
9,0.5,0.46,0.47,0.47,0.2,0.2,0.01,0.12
10,0.48,0.46,0.47,0.47,0.2,0.2,0.04,0.08
11,0.44,0.46,0.48,0.47,0.2,0.2,0.11,-0.01
12,0.42,0.46,0.49,0.47,0.2,0.19,0.11,-0.09
13,0.49,0.46,0.48,0.47,0.2,0.2,0.05,0.09
14,0.47,0.46,0.48,0.47,0.2,0.2,0.09,0.04
15,0.46,0.46,0.47,0.47,0.2,0.2,0.08,0.03
16,0.42,0.46,0.49,0.47,0.2,0.19,0.13,-0.09
17,0.47,0.46,0.47,0.47,0.2,0.2,0.07,0.05
18,0.5,0.46,0.44,0.47,0.19,0.2,-0.08,0.16
19,0.45,0.46,0.46,0.47,0.2,0.2,0.07,0.03
20,0.45,0.46,0.45,0.47,0.2,0.2,0.04,0.04
21,0.44,0.46,0.46,0.47,0.2,0.2,0.06,0.01
22,0.42,0.46,0.45,0.47,0.2,0.19,0.05,-0.04
23,0.46,0.46,0.44,0.47,0.2,0.2,0.01,0.06
24,0.42,0.46,0.45,0.47,0.2,0.19,0.04,-0.02
25,0.51,0.46,0.45,0.47,0.19,0.2,-0.07,0.17
26,0.43,0.46,0.46,0.47,0.2,0.2,0.07,-0.01
27,0.48,0.46,0.46,0.46,0.2,0.2,0.02,0.09
28,0.46,0.46,0.46,0.46,0.2,0.2,0.05,0.04
29,0.47,0.46,0.47,0.46,0.2,0.2,0.05,0.07
30,0.44,0.46,0.49,0.47,0.2,0.19,0.12,-0.04
31,0.45,0.46,0.49,0.47,0.2,0.2,0.12,-0.01
32,0.49,0.46,0.49,0.47,0.2,0.2,0.05,0.1
33,0.44,0.46,0.48,0.47,0.2,0.2,0.11,-0.01
34,0.47,0.46,0.48,0.47,0.2,0.2,0.08,0.05
35,0.44,0.46,0.49,0.47,0.2,0.19,0.12,-0.04
36,0.49,0.46,0.48,0.47,0.2,0.2,0.06,0.08
37,0.49,0.46,0.48,0.47,0.2,0.2,0.04,0.1
38,0.48,0.46,0.48,0.47,0.2,0.2,0.07,0.07
39,0.43,0.46,0.46,0.47,0.2,0.19,0.07,-0.02
40,0.46,0.46,0.46,0.47,0.2,0.2,0.05,0.05
41,0.49,0.46,0.46,0.47,0.2,0.2,-0.01,0.13
42,0.5,0.46,0.44,0.47,0.19,0.2,-0.06,0.15
43,0.51,0.46,0.45,0.47,0.19,0.2,-0.07,0.17
44,0.43,0.46,0.44,0.47,0.2,0.2,0.03,-0.01
45,0.44,0.46,0.45,0.47,0.2,0.2,0.05,0.01
46,0.44,0.46,0.45,0.47,0.2,0.2,0.05,0.01
47,0.47,0.46,0.47,0.47,0.2,0.2,0.05,0.07
48,0.49,0.46,0.46,0.47,0.2,0.2,-0.01,0.13
49,0.44,0.46,0.45,0.47,0.2,0.2,0.05,0.01
50,0.47,0.46,0.46,0.47,0.2,0.2,0.04,0.07
51,0.47,0.46,0.48,0.47,0.2,0.2,0.09,0.03
52,0.49,0.46,0.49,0.47,0.2,0.2,0.06,0.09
53,0.51,0.46,0.49,0.47,0.2,0.2,0.02,0.13
54,0.5,0.46,0.49,0.47,0.2,0.2,0.04,0.11
55,0.43,0.46,0.49,0.47,0.2,0.19,0.14,-0.08
56,0.42,0.46,0.49,0.47,0.2,0.19,0.12,-0.07
57,0.48,0.46,0.49,0.47,0.2,0.2,0.09,0.05
58,0.5,0.46,0.47,0.47,0.2,0.2,-0.0,0.14
59,0.49,0.46,0.47,0.47,0.2,0.2,0.01,0.12
60,0.44,0.46,0.48,0.47,0.2,0.2,0.11,-0.01
61,0.42,0.46,0.5,0.47,0.2,0.19,0.14,-0.11
62,0.51,0.46,0.5,0.47,0.2,0.2,0.06,0.09
63,0.45,0.46,0.49,0.47,0.2,0.19,0.13,-0.03
64,0.43,0.46,0.48,0.47,0.2,0.19,0.11,-0.04
65,0.5,0.46,0.48,0.47,0.2,0.2,0.03,0.11
