t,firm1_price,firm1_price_rolling_average,firm2_price,firm2_price_rolling_average,firm1_profit,firm2_profit,firm1_delta,firm2_delta
0,1.71,1.71,1.73,1.73,0.31,0.32,-1.64,-1.08
1,1.75,1.73,1.73,1.73,0.18,0.48,-6.61,4.68
2,1.85,1.77,1.81,1.76,0.26,0.41,-3.51,2.27
3,1.89,1.8,1.85,1.78,0.29,0.36,-2.22,0.18
4,1.91,1.82,1.85,1.79,0.26,0.37,-3.47,0.69
5,1.93,1.84,1.77,1.79,0.22,0.38,-4.95,1.2
6,1.89,1.85,1.83,1.8,0.25,0.38,-3.77,1.06
7,1.79,1.84,1.83,1.8,0.35,0.24,0.0,-4.37
8,1.67,1.82,1.71,1.79,0.26,0.32,-3.72,-1.07
9,1.63,1.8,1.75,1.79,0.35,0.26,-0.12,-3.52
10,1.71,1.79,1.81,1.79,0.38,0.25,1.19,-3.92
11,1.69,1.79,1.79,1.79,0.38,0.25,0.98,-4.01
12,1.67,1.78,1.83,1.79,0.35,0.25,-0.24,-3.89
13,1.69,1.77,1.85,1.8,0.42,0.17,2.43,-6.96
14,1.63,1.76,1.81,1.8,0.39,0.17,1.46,-7.02
15,1.61,1.75,1.73,1.79,0.46,0.1,4.28,-9.51
16,1.61,1.74,1.73,1.79,0.42,0.15,2.57,-7.77
17,1.61,1.74,1.75,1.79,0.44,0.1,3.42,-9.85
18,1.55,1.73,1.65,1.78,0.37,0.14,0.79,-7.97
19,1.59,1.72,1.59,1.77,0.38,0.14,1.12,-8.23
20,1.63,1.71,1.57,1.76,0.39,0.13,1.46,-8.41
21,1.63,1.71,1.63,1.75,0.34,0.2,-0.68,-5.89
22,1.63,1.71,1.73,1.75,0.28,0.3,-2.76,-1.94
23,1.67,1.7,1.71,1.75,0.4,0.21,1.9,-5.38
24,1.77,1.71,1.79,1.75,0.45,0.23,3.74,-4.65
25,1.83,1.71,1.83,1.76,0.5,0.19,5.8,-6.25
26,1.71,1.71,1.81,1.76,0.48,0.14,4.74,-8.18
27,1.75,1.71,1.91,1.76,0.49,0.12,5.38,-8.75
28,1.87,1.72,1.81,1.77,0.4,0.25,1.63,-3.95
29,1.79,1.72,1.81,1.77,0.52,0.14,6.45,-8.23
30,1.85,1.73,1.77,1.77,0.5,0.15,5.48,-7.67
31,1.81,1.73,1.83,1.77,0.45,0.16,3.7,-7.26
32,1.71,1.73,1.87,1.77,0.47,0.12,4.29,-8.89
33,1.71,1.73,1.77,1.77,0.44,0.15,3.39,-7.83
34,1.73,1.73,1.73,1.77,0.49,0.13,5.08,-8.55
35,1.79,1.73,1.67,1.77,0.48,0.15,4.95,-7.72
36,1.79,1.73,1.67,1.76,0.41,0.2,2.01,-5.66
37,1.79,1.73,1.75,1.76,0.5,0.12,5.71,-8.93
38,1.89,1.74,1.77,1.76,0.61,0.11,9.69,-9.29
39,1.79,1.74,1.79,1.77,0.59,0.08,9.04,-10.3
40,1.81,1.74,1.73,1.76,0.58,0.1,8.71,-9.78
41,1.81,1.74,1.85,1.77,0.56,0.14,7.74,-8.26
42,1.75,1.74,1.81,1.77,0.6,0.08,9.6,-10.59
43,1.69,1.74,1.89,1.77,0.6,0.05,9.51,-11.52
44,1.71,1.74,1.87,1.77,0.63,0.03,10.78,-12.34
45,1.69,1.74,1.81,1.77,0.6,0.04,9.35,-11.81
46,1.61,1.74,1.81,1.77,0.52,0.05,6.51,-11.41
47,1.67,1.73,1.73,1.77,0.58,0.04,8.62,-11.89
48,1.63,1.73,1.71,1.77,0.52,0.05,6.48,-11.51
49,1.61,1.73,1.67,1.77,0.49,0.07,5.24,-10.64
50,1.67,1.73,1.75,1.77,0.53,0.07,6.95,-10.89
51,1.73,1.73,1.71,1.77,0.49,0.13,5.1,-8.63
52,1.71,1.73,1.71,1.77,0.54,0.1,7.01,-9.76
53,1.57,1.72,1.75,1.77,0.42,0.11,2.58,-9.11
54,1.47,1.72,1.75,1.77,0.39,0.07,1.34,-10.99
55,1.41,1.71,1.79,1.77,0.34,0.06,-0.41,-11.34
56,1.41,1.71,1.75,1.77,0.36,0.04,0.25,-11.89
57,1.41,1.7,1.75,1.77,0.34,0.06,-0.6,-11.36
58,1.45,1.7,1.73,1.77,0.37,0.06,0.61,-11.37
59,1.47,1.7,1.81,1.77,0.4,0.05,1.73,-11.55
60,1.53,1.69,1.79,1.77,0.38,0.09,0.98,-9.96
61,1.47,1.69,1.83,1.77,0.38,0.06,1.11,-11.06
62,1.55,1.69,1.75,1.77,0.39,0.09,1.48,-10.09
63,1.59,1.69,1.69,1.77,0.37,0.15,0.55,-7.78
64,1.73,1.69,1.69,1.77,0.39,0.19,1.47,-6.16
65,1.67,1.69,1.59,1.76,0.35,0.22,-0.24,-5.11
66,1.77,1.69,1.59,1.76,0.33,0.25,-0.81,-3.8
67,1.73,1.69,1.61,1.76,0.32,0.23,-1.28,-4.61
68,1.61,1.69,1.57,1.75,0.24,0.25,-4.43,-4.07
69,1.61,1.69,1.57,1.75,0.18,0.34,-6.8,-0.48
70,1.61,1.68,1.57,1.75,0.2,0.33,-6.01,-0.85
71,1.65,1.68,1.51,1.75,0.21,0.3,-5.55,-2.06
72,1.63,1.68,1.47,1.74,0.24,0.24,-4.27,-4.44
73,1.65,1.68,1.51,1.74,0.3,0.21,-1.87,-5.4
74,1.63,1.68,1.53,1.74,0.38,0.14,1.03,-8.0
75,1.77,1.68,1.61,1.73,0.4,0.18,1.65,-6.56
76,1.71,1.68,1.57,1.73,0.42,0.15,2.54,-7.7
77,1.65,1.68,1.57,1.73,0.32,0.18,-1.14,-6.54
78,1.59,1.68,1.71,1.73,0.39,0.11,1.25,-9.31
79,1.59,1.68,1.65,1.73,0.34,0.16,-0.63,-7.45
80,1.57,1.68,1.69,1.73,0.36,0.14,0.26,-8.23
81,1.67,1.68,1.57,1.73,0.41,0.11,2.14,-9.2
82,1.67,1.68,1.57,1.72,0.44,0.11,3.21,-9.4
83,1.63,1.68,1.57,1.72,0.42,0.13,2.4,-8.45
84,1.69,1.68,1.59,1.72,0.42,0.16,2.74,-7.41
85,1.71,1.68,1.59,1.72,0.36,0.19,0.33,-6.07
86,1.73,1.68,1.65,1.72,0.4,0.22,1.78,-5.09
87,1.73,1.68,1.75,1.72,0.53,0.12,6.89,-9.0
88,1.65,1.68,1.75,1.72,0.4,0.2,1.86,-5.79
89,1.61,1.68,1.77,1.72,0.37,0.23,0.54,-4.52
90,1.57,1.68,1.87,1.72,0.4,0.2,1.76,-5.85
91,1.73,1.68,1.99,1.72,0.47,0.24,4.49,-4.15
92,1.89,1.68,1.99,1.73,0.3,0.52,-1.99,6.55
93,1.91,1.68,1.99,1.73,0.28,0.57,-2.82,8.4
94,1.91,1.69,1.99,1.73,0.26,0.59,-3.42,9.22
95,1.89,1.69,1.99,1.74,0.24,0.62,-4.39,10.08
96,1.91,1.69,1.95,1.74,0.21,0.65,-5.47,11.37
