t,firm1_price,firm1_price_rolling_average,firm2_price,firm2_price_rolling_average,firm1_profit,firm2_profit,firm1_delta,firm2_delta
0,1.63,1.63,1.65,1.65,0.29,0.28,0.61,0.48
1,1.67,1.65,1.97,1.81,0.43,0.18,1.79,-0.34
2,1.59,1.63,1.83,1.82,0.37,0.2,1.32,-0.2
3,1.47,1.59,1.75,1.8,0.32,0.17,0.88,-0.48
4,1.57,1.58,1.41,1.72,0.18,0.25,-0.34,0.24
5,1.69,1.6,1.65,1.71,0.28,0.31,0.49,0.75
6,1.83,1.63,1.59,1.69,0.2,0.37,-0.2,1.32
7,1.89,1.67,1.63,1.68,0.2,0.4,-0.22,1.54
8,1.67,1.67,1.49,1.66,0.2,0.3,-0.2,0.69
9,1.47,1.65,1.45,1.64,0.21,0.22,-0.1,-0.03
10,1.57,1.64,1.89,1.66,0.39,0.17,1.47,-0.48
11,1.99,1.67,1.93,1.69,0.31,0.37,0.72,1.25
12,1.67,1.67,1.79,1.69,0.36,0.26,1.16,0.31
13,1.79,1.68,1.57,1.68,0.2,0.36,-0.16,1.17
14,1.59,1.67,1.51,1.67,0.23,0.27,0.05,0.43
15,1.53,1.66,1.43,1.66,0.2,0.24,-0.21,0.16
16,1.79,1.67,1.77,1.66,0.31,0.33,0.79,0.95
17,1.69,1.67,1.83,1.67,0.37,0.25,1.3,0.27
18,1.81,1.68,1.91,1.69,0.38,0.28,1.37,0.54
19,1.43,1.67,1.55,1.68,0.25,0.2,0.22,-0.23
20,1.99,1.68,1.85,1.69,0.27,0.4,0.37,1.56
21,1.99,1.7,1.69,1.69,0.19,0.43,-0.32,1.85
22,1.67,1.69,1.67,1.69,0.3,0.3,0.63,0.63
23,1.77,1.7,1.65,1.68,0.25,0.35,0.28,1.1
24,1.87,1.7,1.87,1.69,0.34,0.34,0.98,0.98
25,1.61,1.7,1.57,1.69,0.25,0.28,0.28,0.5
26,1.65,1.7,1.51,1.68,0.22,0.3,-0.07,0.65
27,1.75,1.7,1.55,1.68,0.21,0.34,-0.14,1.02
28,1.99,1.71,1.49,1.67,0.1,0.39,-1.04,1.42
29,1.43,1.7,1.61,1.67,0.27,0.19,0.4,-0.33
30,1.77,1.7,1.65,1.67,0.25,0.35,0.28,1.1
31,1.83,1.71,1.75,1.67,0.29,0.36,0.56,1.18
32,1.59,1.7,1.69,1.67,0.32,0.25,0.81,0.21
33,1.85,1.71,1.49,1.66,0.15,0.36,-0.68,1.17
34,1.91,1.71,1.57,1.66,0.16,0.4,-0.54,1.52
35,1.67,1.71,1.97,1.67,0.43,0.18,1.79,-0.34
36,1.47,1.71,1.69,1.67,0.3,0.18,0.72,-0.33
37,1.99,1.71,1.85,1.68,0.27,0.4,0.37,1.56
38,1.53,1.71,1.65,1.67,0.3,0.23,0.66,0.02
39,1.53,1.7,1.51,1.67,0.24,0.25,0.11,0.2
40,1.91,1.71,1.83,1.67,0.3,0.37,0.63,1.3
41,1.89,1.71,1.85,1.68,0.32,0.35,0.81,1.15
42,1.41,1.71,1.93,1.68,0.33,0.09,0.97,-1.13
43,1.55,1.7,1.63,1.68,0.29,0.24,0.59,0.16
44,1.49,1.7,1.85,1.69,0.36,0.15,1.17,-0.68
45,1.83,1.7,1.75,1.69,0.29,0.36,0.56,1.18
46,1.75,1.7,1.59,1.69,0.23,0.34,0.05,1.04
47,1.69,1.7,1.65,1.69,0.28,0.31,0.49,0.75
48,1.41,1.7,1.93,1.69,0.33,0.09,0.97,-1.13
49,1.47,1.69,1.61,1.69,0.28,0.2,0.47,-0.16
50,1.71,1.69,1.45,1.68,0.17,0.31,-0.47,0.72
51,1.71,1.69,1.87,1.69,0.39,0.25,1.43,0.22
52,1.59,1.69,1.59,1.69,0.27,0.27,0.39,0.39
53,1.81,1.69,1.47,1.68,0.15,0.34,-0.64,1.02
54,1.83,1.69,1.49,1.68,0.15,0.35,-0.62,1.13
55,1.77,1.7,1.91,1.68,0.39,0.26,1.47,0.35
56,1.65,1.69,1.47,1.68,0.2,0.29,-0.24,0.6
57,1.47,1.69,1.57,1.68,0.26,0.21,0.33,-0.1
58,1.67,1.69,1.89,1.68,0.4,0.22,1.54,-0.04
59,1.93,1.69,1.65,1.68,0.19,0.41,-0.28,1.67
60,1.93,1.7,1.87,1.68,0.31,0.37,0.73,1.25
61,1.99,1.7,1.79,1.68,0.24,0.42,0.11,1.73
62,1.97,1.71,1.73,1.69,0.21,0.42,-0.08,1.76
63,1.73,1.71,1.77,1.69,0.33,0.3,0.96,0.66
64,1.75,1.71,1.73,1.69,0.31,0.32,0.72,0.87
65,1.81,1.71,1.49,1.68,0.16,0.35,-0.57,1.08
66,1.93,1.71,1.43,1.68,0.1,0.35,-1.08,1.07
67,1.99,1.72,1.41,1.68,0.08,0.34,-1.25,1.03
68,1.91,1.72,1.87,1.68,0.32,0.36,0.82,1.16
69,1.71,1.72,1.81,1.68,0.36,0.27,1.18,0.44
70,1.55,1.72,1.49,1.68,0.22,0.25,0.01,0.27
71,1.87,1.72,1.71,1.68,0.25,0.39,0.22,1.43
72,1.43,1.72,1.79,1.68,0.32,0.14,0.84,-0.74
73,1.81,1.72,1.91,1.68,0.38,0.28,1.37,0.54
74,1.93,1.72,1.95,1.69,0.35,0.33,1.09,0.91
