t,firm1_price,firm1_price_rolling_average,firm2_price,firm2_price_rolling_average,firm1_profit,firm2_profit,firm1_delta,firm2_delta
0,0.44,0.44,0.44,0.44,0.2,0.2,0.02,0.02
1,0.46,0.45,0.42,0.43,0.19,0.2,-0.02,0.06
2,0.44,0.44,0.45,0.44,0.2,0.2,0.04,0.02
3,0.44,0.44,0.44,0.44,0.2,0.2,0.02,0.03
4,0.44,0.44,0.43,0.44,0.2,0.2,0.0,0.02
5,0.51,0.45,0.43,0.44,0.19,0.2,-0.12,0.17
6,0.42,0.45,0.44,0.44,0.2,0.19,0.03,-0.02
7,0.42,0.45,0.42,0.43,0.19,0.19,-0.02,-0.02
8,0.46,0.45,0.44,0.43,0.2,0.2,0.0,0.07
9,0.46,0.45,0.49,0.44,0.2,0.2,0.12,-0.0
10,0.46,0.45,0.43,0.44,0.2,0.2,-0.01,0.07
11,0.48,0.45,0.43,0.44,0.19,0.2,-0.04,0.11
12,0.43,0.45,0.51,0.44,0.2,0.19,0.17,-0.12
13,0.45,0.45,0.47,0.45,0.2,0.2,0.09,0.02
14,0.47,0.45,0.49,0.45,0.2,0.2,0.09,0.04
15,0.48,0.45,0.45,0.45,0.2,0.2,0.01,0.09
16,0.48,0.46,0.45,0.45,0.2,0.2,-0.01,0.11
17,0.49,0.46,0.45,0.45,0.19,0.2,-0.02,0.13
18,0.49,0.46,0.43,0.45,0.19,0.2,-0.05,0.12
19,0.51,0.46,0.45,0.45,0.19,0.2,-0.08,0.17
20,0.45,0.46,0.47,0.45,0.2,0.2,0.07,0.03
21,0.49,0.46,0.44,0.45,0.19,0.2,-0.04,0.12
22,0.45,0.46,0.43,0.45,0.2,0.2,-0.01,0.04
23,0.48,0.46,0.46,0.45,0.2,0.2,0.02,0.09
24,0.43,0.46,0.51,0.45,0.21,0.19,0.17,-0.13
25,0.49,0.46,0.43,0.45,0.19,0.2,-0.09,0.14
26,0.5,0.46,0.45,0.45,0.19,0.2,-0.06,0.15
27,0.45,0.46,0.48,0.45,0.2,0.2,0.11,-0.01
28,0.49,0.46,0.42,0.45,0.19,0.2,-0.1,0.13
29,0.43,0.46,0.48,0.45,0.2,0.19,0.11,-0.04
30,0.5,0.46,0.44,0.45,0.19,0.2,-0.08,0.16
31,0.43,0.46,0.46,0.45,0.2,0.19,0.07,-0.02
32,0.42,0.46,0.45,0.45,0.2,0.19,0.04,-0.03
33,0.44,0.46,0.46,0.45,0.2,0.2,0.06,0.01
34,0.47,0.46,0.49,0.45,0.2,0.2,0.12,0.02
35,0.51,0.46,0.47,0.45,0.19,0.2,-0.02,0.15
36,0.48,0.46,0.46,0.45,0.2,0.2,0.03,0.09
37,0.45,0.46,0.47,0.45,0.2,0.2,0.08,0.01
38,0.43,0.46,0.45,0.45,0.2,0.2,0.04,-0.0
39,0.49,0.46,0.43,0.45,0.19,0.2,-0.08,0.14
40,0.47,0.46,0.51,0.45,0.2,0.19,0.15,-0.03
41,0.43,0.46,0.49,0.45,0.2,0.19,0.13,-0.07
42,0.44,0.46,0.49,0.46,0.2,0.19,0.12,-0.03
43,0.47,0.46,0.49,0.46,0.2,0.2,0.11,0.02
44,0.42,0.46,0.49,0.46,0.2,0.19,0.12,-0.07
45,0.42,0.46,0.42,0.46,0.2,0.19,-0.01,-0.02
46,0.49,0.46,0.44,0.46,0.19,0.2,-0.04,0.13
47,0.5,0.46,0.51,0.46,0.2,0.2,0.09,0.06
48,0.49,0.46,0.51,0.46,0.2,0.2,0.13,0.02
49,0.47,0.46,0.46,0.46,0.2,0.2,0.05,0.07
50,0.48,0.46,0.44,0.46,0.19,0.2,-0.04,0.11
51,0.43,0.46,0.46,0.46,0.2,0.2,0.06,-0.01
52,0.42,0.46,0.49,0.46,0.2,0.19,0.14,-0.1
53,0.48,0.46,0.43,0.46,0.19,0.2,-0.05,0.11
54,0.45,0.46,0.45,0.46,0.2,0.2,0.04,0.03
55,0.43,0.46,0.44,0.46,0.2,0.2,0.02,0.01
56,0.47,0.46,0.49,0.46,0.2,0.2,0.12,0.0
57,0.5,0.46,0.47,0.46,0.2,0.2,-0.0,0.14
58,0.42,0.46,0.49,0.46,0.2,0.19,0.14,-0.1
59,0.48,0.46,0.43,0.46,0.19,0.2,-0.05,0.1
60,0.5,0.46,0.44,0.46,0.19,0.2,-0.09,0.16
61,0.47,0.46,0.45,0.46,0.2,0.2,0.0,0.09
62,0.44,0.46,0.45,0.46,0.2,0.2,0.04,0.01
63,0.47,0.46,0.5,0.46,0.2,0.2,0.14,-0.01
64,0.45,0.46,0.44,0.46,0.2,0.2,0.01,0.04
65,0.48,0.46,0.45,0.46,0.2,0.2,0.01,0.1
66,0.42,0.46,0.43,0.46,0.2,0.2,0.0,-0.01
67,0.51,0.46,0.49,0.46,0.2,0.2,0.03,0.11
68,0.47,0.46,0.45,0.46,0.2,0.2,0.02,0.09
69,0.48,0.46,0.49,0.46,0.2,0.2,0.09,0.06
70,0.44,0.46,0.43,0.46,0.2,0.2,0.0,0.02
71,0.45,0.46,0.5,0.46,0.2,0.19,0.15,-0.06
72,0.51,0.46,0.49,0.46,0.2,0.2,0.03,0.11
73,0.49,0.46,0.51,0.46,0.2,0.2,0.11,0.03
74,0.48,0.46,0.46,0.46,0.2,0.2,0.02,0.1
75,0.49,0.46,0.51,0.46,0.2,0.2,0.13,0.01
76,0.46,0.46,0.43,0.46,0.2,0.2,-0.01,0.07
77,0.49,0.46,0.51,0.46,0.2,0.2,0.11,0.03
78,0.45,0.46,0.46,0.46,0.2,0.2,0.05,0.03
79,0.46,0.46,0.51,0.46,0.2,0.19,0.17,-0.06
80,0.48,0.46,0.47,0.46,0.2,0.2,0.04,0.08
81,0.46,0.46,0.42,0.46,0.19,0.2,-0.04,0.07
82,0.45,0.46,0.46,0.46,0.2,0.2,0.05,0.04
83,0.42,0.46,0.49,0.46,0.2,0.19,0.13,-0.1
84,0.5,0.46,0.44,0.46,0.19,0.2,-0.06,0.15
85,0.51,0.46,0.42,0.46,0.19,0.21,-0.15,0.17
86,0.45,0.46,0.5,0.46,0.2,0.19,0.14,-0.03
87,0.42,0.46,0.5,0.46,0.2,0.19,0.15,-0.13
88,0.49,0.46,0.48,0.46,0.2,0.2,0.04,0.1
89,0.48,0.46,0.45,0.46,0.2,0.2,0.0,0.11
90,0.5,0.46,0.44,0.46,0.19,0.2,-0.07,0.15
91,0.46,0.46,0.44,0.46,0.2,0.2,0.0,0.06
92,0.46,0.46,0.47,0.46,0.2,0.2,0.08,0.04
93,0.43,0.46,0.49,0.46,0.2,0.19,0.13,-0.07
94,0.51,0.46,0.47,0.46,0.19,0.2,-0.02,0.15
95,0.48,0.46,0.47,0.46,0.2,0.2,0.05,0.08
96,0.44,0.46,0.47,0.46,0.2,0.2,0.09,-0.01
97,0.46,0.46,0.42,0.46,0.19,0.2,-0.05,0.07
98,0.42,0.46,0.47,0.46,0.2,0.19,0.08,-0.04
99,0.5,0.46,0.43,0.46,0.19,0.2,-0.11,0.15
100,0.5,0.46,0.51,0.46,0.2,0.2,0.09,0.06
101,0.51,0.47,0.45,0.46,0.19,0.21,-0.07,0.17
102,0.42,0.46,0.46,0.46,0.2,0.19,0.05,-0.04
103,0.43,0.46,0.44,0.46,0.2,0.2,0.02,0.01
104,0.45,0.46,0.48,0.46,0.2,0.2,0.1,0.01
105,0.46,0.46,0.47,0.46,0.2,0.2,0.07,0.04
106,0.51,0.46,0.44,0.46,0.19,0.21,-0.09,0.17
107,0.45,0.46,0.51,0.46,0.21,0.19,0.17,-0.09
108,0.51,0.46,0.42,0.46,0.19,0.2,-0.13,0.16
109,0.49,0.47,0.45,0.46,0.19,0.2,-0.04,0.14
110,0.42,0.46,0.43,0.46,0.2,0.19,0.01,-0.02
111,0.42,0.46,0.5,0.46,0.2,0.19,0.15,-0.13
112,0.5,0.46,0.49,0.46,0.2,0.2,0.04,0.1
113,0.46,0.46,0.45,0.46,0.2,0.2,0.03,0.06
114,0.44,0.46,0.43,0.46,0.2,0.2,0.0,0.02
115,0.46,0.46,0.43,0.46,0.2,0.2,-0.01,0.07
116,0.48,0.46,0.45,0.46,0.2,0.2,0.0,0.1
117,0.42,0.46,0.5,0.46,0.2,0.19,0.15,-0.11
118,0.42,0.46,0.42,0.46,0.19,0.2,-0.02,-0.01
119,0.46,0.46,0.44,0.46,0.2,0.2,-0.0,0.07
120,0.42,0.46,0.42,0.46,0.2,0.2,-0.01,-0.02
121,0.44,0.46,0.46,0.46,0.2,0.2,0.07,-0.0
122,0.45,0.46,0.42,0.46,0.19,0.2,-0.03,0.03
123,0.49,0.46,0.44,0.46,0.19,0.2,-0.04,0.12
124,0.42,0.46,0.44,0.46,0.2,0.2,0.03,-0.01
125,0.44,0.46,0.46,0.46,0.2,0.2,0.06,0.0
126,0.45,0.46,0.42,0.46,0.19,0.2,-0.03,0.04
127,0.44,0.46,0.5,0.46,0.2,0.19,0.16,-0.08
128,0.48,0.46,0.44,0.46,0.19,0.2,-0.03,0.11
129,0.48,0.46,0.48,0.46,0.2,0.2,0.07,0.07
130,0.43,0.46,0.51,0.46,0.21,0.19,0.17,-0.13
131,0.51,0.46,0.49,0.46,0.2,0.2,0.01,0.13
132,0.42,0.46,0.45,0.46,0.2,0.19,0.05,-0.04
133,0.44,0.46,0.49,0.46,0.2,0.19,0.13,-0.05
134,0.47,0.46,0.51,0.46,0.2,0.19,0.16,-0.04
135,0.48,0.46,0.44,0.46,0.2,0.2,-0.01,0.1
136,0.47,0.46,0.44,0.46,0.2,0.2,0.0,0.08
137,0.43,0.46,0.49,0.46,0.2,0.19,0.13,-0.07
138,0.51,0.46,0.51,0.46,0.2,0.2,0.07,0.07
139,0.45,0.46,0.45,0.46,0.2,0.2,0.04,0.04
140,0.49,0.46,0.5,0.46,0.2,0.2,0.1,0.05
141,0.48,0.46,0.44,0.46,0.2,0.2,-0.02,0.1
142,0.43,0.46,0.49,0.46,0.2,0.19,0.13,-0.07
143,0.51,0.46,0.49,0.46,0.2,0.2,0.04,0.11
144,0.48,0.46,0.43,0.46,0.19,0.2,-0.04,0.1
145,0.49,0.46,0.49,0.46,0.2,0.2,0.08,0.07
