run,avg_price_firm_1,avg_price_firm_2,rolling_avg_firm_1,rolling_avg_firm_2
1,0.98,1.02,,
2,0.99,1.04,,
3,1.26,0.99,1.08,1.02
4,1.25,1.27,1.17,1.1
5,1.27,0.98,1.26,1.08
6,1.26,1.15,1.26,1.13
7,1.15,1.02,1.23,1.05
8,1.21,1.26,1.21,1.14
9,1.04,1.27,1.13,1.18
10,0.98,1.26,1.08,1.26
11,1.01,1.05,1.01,1.19
12,1.27,1.27,1.09,1.19
13,0.99,0.99,1.09,1.1
14,0.98,1.02,1.08,1.09
15,1.24,0.99,1.07,1.0
16,1.05,1.25,1.09,1.09
17,1.27,1.21,1.19,1.15
18,1.27,1.05,1.2,1.17
19,1.26,1.27,1.27,1.18
20,1.06,1.26,1.2,1.19
21,0.98,1.27,1.1,1.27
22,0.99,1.27,1.01,1.27
23,0.99,1.0,0.99,1.18
24,0.98,0.99,0.99,1.09
25,1.01,1.02,0.99,1.0
26,0.99,1.26,0.99,1.09
27,1.23,0.98,1.08,1.09
28,1.26,1.0,1.16,1.08
29,1.27,0.99,1.25,0.99
30,1.27,1.22,1.27,1.07
31,0.98,1.24,1.17,1.15
32,0.99,1.01,1.08,1.16
33,1.18,1.26,1.05,1.17
34,1.06,1.02,1.08,1.1
35,1.02,0.99,1.09,1.09
36,0.99,0.99,1.02,1.0
37,0.98,1.26,1.0,1.08
38,1.26,1.26,1.08,1.17
39,1.03,1.27,1.09,1.26
40,1.27,1.27,1.19,1.27
41,0.98,1.02,1.09,1.19
42,1.22,1.04,1.16,1.11
43,1.27,0.98,1.16,1.01
44,0.99,1.26,1.16,1.09
45,0.98,1.26,1.08,1.17
46,1.25,1.0,1.07,1.17
47,1.25,1.0,1.16,1.09
48,1.26,1.25,1.25,1.08
49,0.98,1.19,1.16,1.15
50,1.0,1.22,1.08,1.22
