run,avg_price_firm_1,avg_price_firm_2,rolling_avg_firm_1,rolling_avg_firm_2
1,0.98,1.27,,
2,0.99,0.98,,
3,1.26,0.99,1.08,1.08
4,0.99,0.99,1.08,0.99
5,0.99,1.27,1.08,1.08
6,1.26,1.27,1.08,1.18
7,0.99,1.27,1.08,1.27
8,1.26,1.27,1.17,1.27
9,1.27,0.98,1.17,1.17
10,0.98,1.26,1.17,1.17
11,1.26,0.98,1.17,1.07
12,1.27,1.27,1.17,1.17
13,0.99,0.98,1.17,1.08
14,0.99,0.99,1.08,1.08
15,0.99,1.01,0.99,0.99
16,1.27,0.98,1.08,0.99
17,0.99,0.99,1.08,0.99
18,1.25,0.99,1.17,0.99
19,0.98,1.27,1.07,1.08
20,0.98,1.27,1.07,1.18
21,0.98,0.99,0.98,1.18
22,1.27,0.99,1.08,1.08
23,0.98,0.98,1.08,0.99
24,1.2,1.26,1.15,1.08
25,0.99,0.98,1.06,1.07
26,1.27,0.98,1.15,1.07
27,1.18,0.98,1.15,0.98
28,1.27,1.27,1.24,1.08
29,0.99,1.27,1.15,1.17
30,0.99,1.01,1.08,1.18
31,0.98,1.26,0.99,1.18
32,1.23,0.98,1.07,1.08
33,1.26,1.0,1.16,1.08
34,1.26,1.26,1.25,1.08
35,0.98,0.98,1.17,1.08
36,0.99,1.26,1.08,1.17
37,1.01,0.98,0.99,1.07
38,0.99,1.0,1.0,1.08
39,1.27,0.99,1.09,0.99
40,1.27,1.21,1.18,1.07
41,1.01,0.99,1.18,1.06
42,1.26,0.98,1.18,1.06
43,1.0,0.99,1.09,0.99
44,1.26,0.98,1.17,0.98
45,1.26,1.26,1.17,1.08
46,1.26,1.27,1.26,1.17
47,1.27,1.01,1.26,1.18
48,0.98,0.98,1.17,1.09
49,1.27,0.99,1.17,0.99
50,1.18,0.98,1.14,0.98
