run,avg_price_firm_1,avg_price_firm_2,rolling_avg_firm_1,rolling_avg_firm_2
1,1.15,1.07,,
2,1.09,1.05,,
3,1.09,1.05,1.11,1.06
4,1.06,1.06,1.08,1.05
5,1.05,1.03,1.07,1.05
6,1.05,1.04,1.05,1.04
7,1.06,1.1,1.05,1.06
8,1.06,1.04,1.06,1.06
9,1.05,1.11,1.06,1.08
10,1.04,1.06,1.05,1.07
11,1.11,1.05,1.07,1.07
12,1.04,1.09,1.06,1.07
13,1.03,1.05,1.06,1.06
14,1.02,1.09,1.03,1.08
15,1.04,1.09,1.03,1.08
16,1.06,1.06,1.04,1.08
17,1.06,1.06,1.05,1.07
18,1.07,1.03,1.06,1.05
19,1.09,1.05,1.07,1.05
20,1.12,1.1,1.09,1.06
21,1.05,1.05,1.09,1.07
22,1.05,1.03,1.07,1.06
23,1.06,1.04,1.05,1.04
24,1.09,1.06,1.07,1.04
25,1.05,1.02,1.07,1.04
26,1.02,1.04,1.05,1.04
27,1.06,1.03,1.04,1.03
28,1.06,1.03,1.05,1.03
29,1.07,1.05,1.06,1.04
30,1.09,1.05,1.07,1.04
31,1.07,1.09,1.08,1.06
32,1.04,1.07,1.07,1.07
33,1.1,1.11,1.07,1.09
34,1.05,1.11,1.06,1.1
35,1.07,1.02,1.07,1.08
36,1.03,1.06,1.05,1.06
37,1.06,1.1,1.05,1.06
38,1.06,1.07,1.05,1.08
39,1.07,1.07,1.06,1.08
40,1.09,1.04,1.07,1.06
41,1.06,1.09,1.07,1.07
42,1.07,1.04,1.07,1.06
43,1.05,1.06,1.06,1.06
44,1.1,1.05,1.07,1.05
45,1.13,1.06,1.09,1.06
46,1.09,1.06,1.11,1.06
47,1.04,1.06,1.09,1.06
48,1.06,1.05,1.06,1.06
49,1.06,1.04,1.05,1.05
50,1.07,1.09,1.06,1.06
