run,avg_price_firm_1,avg_price_firm_2,rolling_avg_firm_1,rolling_avg_firm_2
1,1.68,1.5,,
2,1.69,1.41,,
3,1.69,1.41,1.69,1.44
4,1.67,1.84,1.68,1.55
5,1.69,1.41,1.68,1.55
6,1.69,1.41,1.68,1.55
7,1.68,1.83,1.69,1.55
8,1.69,1.42,1.69,1.55
9,1.65,1.5,1.67,1.58
10,1.66,1.7,1.67,1.54
11,1.69,1.47,1.67,1.56
12,1.65,1.66,1.67,1.61
13,1.69,1.41,1.68,1.51
14,1.67,1.8,1.67,1.62
15,1.66,1.71,1.67,1.64
16,1.68,1.85,1.67,1.79
17,1.68,1.86,1.67,1.81
18,1.69,1.41,1.68,1.71
19,1.69,1.81,1.69,1.69
20,1.65,1.65,1.68,1.62
21,1.65,1.67,1.66,1.71
22,1.61,1.42,1.64,1.58
23,1.65,1.68,1.64,1.59
24,1.67,1.83,1.64,1.64
25,1.69,1.41,1.67,1.64
26,1.69,1.46,1.68,1.57
27,1.61,1.46,1.66,1.44
28,1.69,1.41,1.66,1.44
29,1.67,1.78,1.66,1.55
30,1.69,1.5,1.68,1.56
31,1.69,1.54,1.68,1.61
32,1.69,1.41,1.69,1.48
33,1.67,1.76,1.68,1.57
34,1.7,1.65,1.69,1.61
35,1.69,1.41,1.69,1.61
36,1.64,1.68,1.68,1.58
37,1.69,1.52,1.67,1.54
38,1.69,1.42,1.67,1.54
39,1.7,1.66,1.69,1.53
40,1.67,1.81,1.69,1.63
41,1.66,1.64,1.68,1.7
42,1.67,1.75,1.67,1.73
43,1.68,1.92,1.67,1.77
44,1.66,1.62,1.67,1.76
45,1.69,1.56,1.68,1.7
46,1.69,1.41,1.68,1.53
47,1.69,1.41,1.69,1.46
48,1.69,1.41,1.69,1.41
49,1.67,1.81,1.68,1.54
50,1.68,1.87,1.68,1.7
