run,avg_price_firm_1,avg_price_firm_2,rolling_avg_firm_1,rolling_avg_firm_2
1,1.12,1.26,,
2,1.12,0.98,,
3,1.12,0.99,1.12,1.08
4,1.12,1.27,1.12,1.08
5,1.12,0.99,1.12,1.08
6,1.12,1.27,1.12,1.18
7,1.13,0.99,1.12,1.08
8,1.12,1.25,1.12,1.17
9,1.13,0.98,1.13,1.07
10,1.13,0.98,1.13,1.07
11,1.13,1.0,1.13,0.99
12,1.12,1.19,1.13,1.06
13,1.13,1.02,1.13,1.07
14,1.13,1.25,1.13,1.15
15,1.12,1.23,1.13,1.17
16,1.13,0.99,1.13,1.16
17,1.13,0.98,1.13,1.07
18,1.12,1.24,1.13,1.07
19,1.12,0.98,1.12,1.07
20,1.12,1.26,1.12,1.16
21,1.13,1.27,1.12,1.17
22,1.12,1.25,1.12,1.26
23,1.12,1.26,1.12,1.26
24,1.13,0.99,1.12,1.17
25,1.12,0.98,1.12,1.08
26,1.13,1.26,1.13,1.08
27,1.11,1.27,1.12,1.17
28,1.13,0.99,1.12,1.17
29,1.12,1.26,1.12,1.17
30,1.12,1.0,1.12,1.08
31,1.12,0.99,1.12,1.08
32,1.12,1.26,1.12,1.08
33,1.12,1.23,1.12,1.16
34,1.12,1.26,1.12,1.25
35,1.12,1.26,1.12,1.25
36,1.12,1.26,1.12,1.26
37,1.13,1.26,1.12,1.26
38,1.13,1.26,1.13,1.26
39,1.13,1.25,1.13,1.26
40,1.12,1.27,1.13,1.26
41,1.12,0.98,1.12,1.17
42,1.12,1.27,1.12,1.17
43,1.12,1.23,1.12,1.16
44,1.12,1.26,1.12,1.25
45,1.12,0.99,1.12,1.16
46,1.12,1.24,1.12,1.16
47,1.13,1.26,1.12,1.16
48,1.12,1.23,1.12,1.24
49,1.12,1.25,1.12,1.25
50,1.12,1.23,1.12,1.24
